id,phrases
104,"6.1 Protegeremos a las personas que denuncien casos de corrupción, irregularidades u órdenes ilegales de sus superiores en el caso de los servidores públicos. Pondremos a su disposición asesoramiento legal gratuito, habilitaremos canales de comunicación confidenciales, aseguraremos que no puedan ser despedidos ni sancionados y les protegeremos frente a cualquier intento de perjudicar sus condiciones de trabajo o carrera profesional. Garantizaremos que ningún servidor público dependiente de la Comunidad de Madrid sea objeto de presiones y pueda realizar su trabajo en libertad. 6.2 Tolerancia cero con la corrupción. Cesaremos inmediatamente a cualquier miembro del Gobierno o alto cargo investigado por corrupción política. 6.3 Suprimiremos los aforamientos. Tanto los diputados de la Asamblea como los miembros del Consejo de Gobierno serán enjuiciados como cualquier otro ciudadano. Ya es hora de suprimir este privilegio anacrónico. 6.4 Aplicaremos el Pacto Antitransfuguismo para avanzar en la calidad democrática de nuestras instituciones. Reforzaremos los criterios sancionadores para que el tránsfuga no reciba premio o privilegio alguno para erradicar una práctica antidemocrática que altera las mayorías expresadas por la ciudadanía en las urnas. 6.5 Impulsaremos las reformas legislativas necesarias para que la Asamblea de Madrid no participe en el nombramiento de magistrados del Tribunal Superior de Justicia de Madrid. Ciudadanos, como ha hecho siempre, seguirá sin participar en el reparto de jueces, para garantizar la independencia de jueces y magistrados, pues somos muy conscientes de que la separación de poderes es uno de los principios estructurales de las democracias y constituye el principal instrumento de control del poder público. 6.6 Facilitaremos el acceso a la “huella normativa”, para que todos los ciudadanos sepan de dónde y de quién proceden tanto las iniciativas legislativas como las enmiendas aprobadas por la Comunidad. 6.7 Impulsaremos una Ley de Publicidad y Comunicación Institucional. Garantizaremos que las campañas institucionales realizadas con el dinero de todos los madrileños respondan siempre a razones de interés público y no a fines electoralistas. Asimismo, impediremos que las campañas sufragadas con dinero público favorezcan una ideología en detrimento de otra, contribuyan a consolidar prejuicios sobre un colectivo determinado o se hagan eco de teorías anti-científicas. 6.8 Crearemos un cuerpo profesional e independiente de Interventores en la Comunidad de Madrid. Reforzaremos su autoridad y transparencia en la vigilancia de la contabilidad pública de la Administración. 6.9 El Abogado General de la Comunidad de Madrid será elegido por concurso de méritos. Nos aseguraremos de que no vuelva a ser elegido a dedo, como ha venido sucediendo hasta ahora. 6.10 Restringiremos las donaciones que pueden percibir las fundaciones de los partidos políticos por parte de las empresas. Prohibiremos las donaciones que provengan de empresas que realicen actividades sometidas a licencia, participen de sectores regulados, sean perceptoras de subvenciones públicas o contratistas del sector público, para evitar casos de corrupción como los destapados al Partido Popular sobre financiación electoral a través de fundaciones afines. 6.11 Exigiremos la celebración obligatoria de debates electorales. Los ciudadanos tienen derecho a poder conocer y contrastar las propuestas de cada una de las formaciones políticas con representación en la Asamblea de Madrid que concurran. 6.12 Reformaremos la Ley electoral para hacer incompatible la condición de diputado autonómico con la de alcalde o concejal y reduciremos los gastos electorales. Los sobres, las papeletas y la propaganda electoral de todos los partidos se harán llegar a los electores en un único envío conjunto y centralizado y garantizaremos que todas las personas con discapacidad puedan ejercer su derecho al voto en igualdad de condiciones. 6.13 Los altos cargos y los cargos directivos serán seleccionados por criterios objetivos de mérito y capacidad profesional. La Administración madrileña dejará de ser un lugar de enchufe para personas afines a los partidos políticos. Garantizaremos la transparencia y la despolitización de nuestra administración autonómica. 6.14 Los sindicatos y las organizaciones empresariales tendrán que hacer públicas las retribuciones de sus directivos y máximos representantes. Garantizaremos que todos los recursos que se destinen por parte del Gobierno de la Comunidad de Madrid a sindicatos, organizaciones empresariales y otras organizaciones de carácter privado se utilizan para pagar las actividades por los que fueron concedidos. En caso de crisis los liberados sindicales se incorporarán inmediatamente a su puesto de trabajo. 6.15 Acabaremos con el abuso de la temporalidad en la administración. Se trata de un problema estructural en España, sobre todo en los sectores educativo y sanitario, cuya solución es obligada y urgente. 6.16 Pondremos en marcha un Plan de Carrera Profesional de los Empleados Públicos. Apostaremos por una formación permanente que contenga medidas de incentivos y motivación laboral. Introduciremos el sistema de la carrera horizontal como incentivo adicional en la carrera de los funcionarios. 6.17 Modernizaremos la Administración de Justicia y dignificaremos las condiciones en las que trabajan los funcionarios. Dotaremos de recursos materiales y humanos suficientes y apostaremos decididamente por las tecnologías de la información y la comunicación, el teletrabajo y la conciliación. Pondremos en marcha mecanismos de refuerzo inmediato para descongestionar la actual situación de saturación de nuestros juzgados. 6.18 Dignificaremos el Turno de Oficio. Aseguraremos una adecuada financiación para garantizar la tutela judicial efectiva de todos los ciudadanos que carezcan de recursos. Estableceremos un calendario previsible de abonos para acabar con la incertidumbre que viven los letrados del Turno de oficio y eliminaremos los trámites burocráticos que sobrecargan indebidamente la labor del abogado defensor. 6.19 Mejoraremos las condiciones laborales y de vida de los miembros de las Fuerzas y Cuerpos de Seguridad del Estado destinados en la Comunidad de Madrid. Buscaremos soluciones para paliar el déficit de efectivos que existe en nuestra Comunidad. Impulsaremos actuaciones en conjunción con el Ministerio del Interior para compensar a nuestros agentes por la carestía de vida que supone ser destinados a Madrid. 6.20 Crearemos una ventanilla única para las víctimas del terrorismo. Facilitaremos que las víctimas del terrorismo puedan acceder a todos los servicios asistenciales y económicos que las Administraciones Públicas han desplegado para ellos, reduciendo la burocracia y el papeleo. 6.21 Apostaremos por la digitalización transversal de las AA.PP. Desplegaremos tecnologías de big data para eliminar burocracia excesiva y homogeneizar las interfaces tecnológicas de las Consejerías. Dotaremos de contenido la Estrategia de Factoría Digital anunciada por la Consejería de Presidencia en enero 2021."
105,"6.1 Protegeremos a las personas que denuncien casos de corrupción, irregularidades u órdenes ilegales de sus superiores en el caso de los servidores públicos. Pondremos a su disposición asesoramiento legal gratuito, habilitaremos canales de comunicación confidenciales, aseguraremos que no puedan ser despedidos ni sancionados y les protegeremos frente a cualquier intento de perjudicar sus condiciones de trabajo o carrera profesional. Garantizaremos que ningún servidor público dependiente de la Comunidad de Madrid sea objeto de presiones y pueda realizar su trabajo en libertad."
106,6.2 Tolerancia cero con la corrupción. Cesaremos inmediatamente a cualquier miembro del Gobierno o alto cargo investigado por corrupción política.
107,6.3 Suprimiremos los aforamientos. Tanto los diputados de la Asamblea como los miembros del Consejo de Gobierno serán enjuiciados como cualquier otro ciudadano. Ya es hora de suprimir este privilegio anacrónico.
108,6.4 Aplicaremos el Pacto Antitransfuguismo para avanzar en la calidad democrática de nuestras instituciones. Reforzaremos los criterios sancionadores para que el tránsfuga no reciba premio o privilegio alguno para erradicar una práctica antidemocrática que altera las mayorías expresadas por la ciudadanía en las urnas.
109,"6.5 Impulsaremos las reformas legislativas necesarias para que la Asamblea de Madrid no participe en el nombramiento de magistrados del Tribunal Superior de Justicia de Madrid. Ciudadanos, como ha hecho siempre, seguirá sin participar en el reparto de jueces, para garantizar la independencia de jueces y magistrados, pues somos muy conscientes de que la separación de poderes es uno de los principios estructurales de las democracias y constituye el principal instrumento de control del poder público."
110,"6.6 Facilitaremos el acceso a la “huella normativa”, para que todos los ciudadanos sepan de dónde y de quién proceden tanto las iniciativas legislativas como las enmiendas aprobadas por la Comunidad."
111,"6.7 Impulsaremos una Ley de Publicidad y Comunicación Institucional. Garantizaremos que las campañas institucionales realizadas con el dinero de todos los madrileños respondan siempre a razones de interés público y no a fines electoralistas. Asimismo, impediremos que las campañas sufragadas con dinero público favorezcan una ideología en detrimento de otra, contribuyan a consolidar prejuicios sobre un colectivo determinado o se hagan eco de teorías anti-científicas."
112,6.8 Crearemos un cuerpo profesional e independiente de Interventores en la Comunidad de Madrid. Reforzaremos su autoridad y transparencia en la vigilancia de la contabilidad pública de la Administración.
113,"6.9 El Abogado General de la Comunidad de Madrid será elegido por concurso de méritos. Nos aseguraremos de que no vuelva a ser elegido a dedo, como ha venido sucediendo hasta ahora."
114,"6.10 Restringiremos las donaciones que pueden percibir las fundaciones de los partidos políticos por parte de las empresas. Prohibiremos las donaciones que provengan de empresas que realicen actividades sometidas a licencia, participen de sectores regulados, sean perceptoras de subvenciones públicas o contratistas del sector público, para evitar casos de corrupción como los destapados al Partido Popular sobre financiación electoral a través de fundaciones afines."
115,6.11 Exigiremos la celebración obligatoria de debates electorales. Los ciudadanos tienen derecho a poder conocer y contrastar las propuestas de cada una de las formaciones políticas con representación en la Asamblea de Madrid que concurran.
116,"6.12 Reformaremos la Ley electoral para hacer incompatible la condición de diputado autonómico con la de alcalde o concejal y reduciremos los gastos electorales. Los sobres, las papeletas y la propaganda electoral de todos los partidos se harán llegar a los electores en un único envío conjunto y centralizado y garantizaremos que todas las personas con discapacidad puedan ejercer su derecho al voto en igualdad de condiciones."
117,6.13 Los altos cargos y los cargos directivos serán seleccionados por criterios objetivos de mérito y capacidad profesional. La Administración madrileña dejará de ser un lugar de enchufe para personas afines a los partidos políticos. Garantizaremos la transparencia y la despolitización de nuestra administración autonómica.
118,"6.14 Los sindicatos y las organizaciones empresariales tendrán que hacer públicas las retribuciones de sus directivos y máximos representantes. Garantizaremos que todos los recursos que se destinen por parte del Gobierno de la Comunidad de Madrid a sindicatos, organizaciones empresariales y otras organizaciones de carácter privado se utilizan para pagar las actividades por los que fueron concedidos. En caso de crisis los liberados sindicales se incorporarán inmediatamente a su puesto de trabajo."
119,"6.15 Acabaremos con el abuso de la temporalidad en la administración. Se trata de un problema estructural en España, sobre todo en los sectores educativo y sanitario, cuya solución es obligada y urgente."
120,6.16 Pondremos en marcha un Plan de Carrera Profesional de los Empleados Públicos. Apostaremos por una formación permanente que contenga medidas de incentivos y motivación laboral. Introduciremos el sistema de la carrera horizontal como incentivo adicional en la carrera de los funcionarios.
121,"6.17 Modernizaremos la Administración de Justicia y dignificaremos las condiciones en las que trabajan los funcionarios. Dotaremos de recursos materiales y humanos suficientes y apostaremos decididamente por las tecnologías de la información y la comunicación, el teletrabajo y la conciliación. Pondremos en marcha mecanismos de refuerzo inmediato para descongestionar la actual situación de saturación de nuestros juzgados."
122,6.18 Dignificaremos el Turno de Oficio. Aseguraremos una adecuada financiación para garantizar la tutela judicial efectiva de todos los ciudadanos que carezcan de recursos. Estableceremos un calendario previsible de abonos para acabar con la incertidumbre que viven los letrados del Turno de oficio y eliminaremos los trámites burocráticos que sobrecargan indebidamente la labor del abogado defensor.
123,6.19 Mejoraremos las condiciones laborales y de vida de los miembros de las Fuerzas y Cuerpos de Seguridad del Estado destinados en la Comunidad de Madrid. Buscaremos soluciones para paliar el déficit de efectivos que existe en nuestra Comunidad. Impulsaremos actuaciones en conjunción con el Ministerio del Interior para compensar a nuestros agentes por la carestía de vida que supone ser destinados a Madrid.
124,"6.20 Crearemos una ventanilla única para las víctimas del terrorismo. Facilitaremos que las víctimas del terrorismo puedan acceder a todos los servicios asistenciales y económicos que las Administraciones Públicas han desplegado para ellos, reduciendo la burocracia y el papeleo."
125,6.21 Apostaremos por la digitalización transversal de las AA.PP. Desplegaremos tecnologías de big data para eliminar burocracia excesiva y homogeneizar las interfaces tecnológicas de las Consejerías. Dotaremos de contenido la Estrategia de Factoría Digital anunciada por la Consejería de Presidencia en enero 2021.
126,"Libertad en mayúsculas: para pensar, vivir, formar tu familia y trabajar sin discriminación de ningún tipo 7.1 Seguiremos trabajando en la primera Ley de Igualdad efectiva entre mujeres y hombres de la Comunidad de Madrid. Determinaremos a través de esta ley los mecanismos y recursos a nivel autonómico para hacer efectivo el derecho a la igualdad y a la no discriminación por razón de sexo en todos los ámbitos, asegurando que Madrid deje de ser la única Comunidad Autónoma que no cuenta con esta regulación. 7.2 Seguiremos consolidando derechos efectivos de las personas LGTBI, sin dar un paso atrás en la protección de su libertad. Lucharemos por la igualdad de trato y contra la discriminación por razón de orientación sexual, identidad y/o expresión de género. 7.3 Defenderemos que la celebración del Orgullo conserve su carácter reivindicativo e impulsaremos su declaración como Fiesta de Interés Turístico Regional. 7.4 Erradicaremos la LGTBIfobia en el mundo del deporte. Diseñaremos una estrategia global de erradicación de la discriminación por razón de orientación sexual, identidad y/o expresión de género en el deporte. Reconoceremos a las federaciones, clubes y deportistas que apliquen estándares de tolerancia cero ante las conductas de odio y las prácticas discriminatorias. 7.5 Prohibiremos las terapias de aversión, conversión o contracondicionamiento de la orientación sexual y la identidad de género en Madrid. Sancionaremos a los centros que realicen este tipo de prácticas que niegan el derecho a la autodefinición de género, con multas y la inhabilitación de los responsables. 7.6 Mejoraremos la Ley Integral contra la Violencia de Género de la Comunidad de Madrid. Impulsaremos el Observatorio Regional de Violencia de Género para que ofrezca una mejor garantía de libertad para las víctimas y sus hijos, y reforzaremos los recursos e instrumentos contemplados en la Ley. 7.7 Fomentaremos la formación, realización de prácticas profesionales y el acceso al empleo de las víctimas de violencia machista, en particular, entre las que están las víctimas de trata. Trabajamos para erradicar la violencia machista y por conseguir una igualdad real de oportunidades entre hombres y mujeres, sin crispar, dividir ni enfrentar. Apostamos por ofrecer oportunidades a las mujeres víctimas de violencia machista, ofreciendo apoyos asistenciales, psicológicos, legales y los medios necesarios para que sean independientes y retomen las riendas de sus vidas."
127,"7.1 Seguiremos trabajando en la primera Ley de Igualdad efectiva entre mujeres y hombres de la Comunidad de Madrid. Determinaremos a través de esta ley los mecanismos y recursos a nivel autonómico para hacer efectivo el derecho a la igualdad y a la no discriminación por razón de sexo en todos los ámbitos, asegurando que Madrid deje de ser la única Comunidad Autónoma que no cuenta con esta regulación."
128,"7.2 Seguiremos consolidando derechos efectivos de las personas LGTBI, sin dar un paso atrás en la protección de su libertad. Lucharemos por la igualdad de trato y contra la discriminación por razón de orientación sexual, identidad y/o expresión de género."
129,7.3 Defenderemos que la celebración del Orgullo conserve su carácter reivindicativo e impulsaremos su declaración como Fiesta de Interés Turístico Regional.
130,"7.4 Erradicaremos la LGTBIfobia en el mundo del deporte. Diseñaremos una estrategia global de erradicación de la discriminación por razón de orientación sexual, identidad y/o expresión de género en el deporte. Reconoceremos a las federaciones, clubes y deportistas que apliquen estándares de tolerancia cero ante las conductas de odio y las prácticas discriminatorias."
131,"7.5 Prohibiremos las terapias de aversión, conversión o contracondicionamiento de la orientación sexual y la identidad de género en Madrid. Sancionaremos a los centros que realicen este tipo de prácticas que niegan el derecho a la autodefinición de género, con multas y la inhabilitación de los responsables."
132,"7.6 Mejoraremos la Ley Integral contra la Violencia de Género de la Comunidad de Madrid. Impulsaremos el Observatorio Regional de Violencia de Género para que ofrezca una mejor garantía de libertad para las víctimas y sus hijos, y reforzaremos los recursos e instrumentos contemplados en la Ley."
133,"7.7 Fomentaremos la formación, realización de prácticas profesionales y el acceso al empleo de las víctimas de violencia machista, en particular, entre las que están las víctimas de trata. Trabajamos para erradicar la violencia machista y por conseguir una igualdad real de oportunidades entre hombres y mujeres, sin crispar, dividir ni enfrentar. Apostamos por ofrecer oportunidades a las mujeres víctimas de violencia machista, ofreciendo apoyos asistenciales, psicológicos, legales y los medios necesarios para que sean independientes y retomen las riendas de sus vidas."
134,"Discapacidad 7.8 Actualizaremos la Ley para la Promoción de la Accesibilidad. Garantizaremos el derecho al uso de la lengua oral y los medios de apoyo a la comunicación oral de las personas con discapacidad auditiva, así como el derecho al uso de la lengua de signos para las personas con discapacidad en el habla en sus relaciones con las administraciones y los proveedores de servicios públicos. 7.9 Dotaremos un fondo de 150 millones en los próximos 2 años para la Supresión de las Barreras Arquitectónicas. Transferiremos el 50% de este fondo a las Entidades Locales, que deberán priorizar la supresión de las barreras arquitectónicas en espacios públicos y en edificios de las propias administraciones locales. 7.10 Elevaremos la financiación dirigida a los Centros Especiales de Trabajo (CET). Compensaremos el impacto de las últimas subidas del salario mínimo y garantizaremos la sostenibilidad del sector y la continuidad de los actuales puestos de empleo, así como los de las Unidades de Apoyo a la Actividad Profesional en los CET. Impulsaremos la creación de plazas de apoyo y seguimiento donde se compatibilice el empleo con la asistencia a centros ocupacionales. 7.11 Fomentaremos el empleo inclusivo con bonificaciones para la contratación por encima del cupo de reserva de trabajadores con discapacidad en empleos adaptados. Promoveremos la plena inclusión laboral de las personas con discapacidad y controlaremos el cumplimiento de la cuota legal de reserva de empleo para personas con discapacidad. Potenciaremos los Talleres de adultos para personas con TEA con objeto de garantizar una adecuada formación profesional que les permita incorporarse con garantías al mercado de trabajo."
135,"7.8 Actualizaremos la Ley para la Promoción de la Accesibilidad. Garantizaremos el derecho al uso de la lengua oral y los medios de apoyo a la comunicación oral de las personas con discapacidad auditiva, así como el derecho al uso de la lengua de signos para las personas con discapacidad en el habla en sus relaciones con las administraciones y los proveedores de servicios públicos."
136,"7.9 Dotaremos un fondo de 150 millones en los próximos 2 años para la Supresión de las Barreras Arquitectónicas. Transferiremos el 50% de este fondo a las Entidades Locales, que deberán priorizar la supresión de las barreras arquitectónicas en espacios públicos y en edificios de las propias administraciones locales."
137,"7.10 Elevaremos la financiación dirigida a los Centros Especiales de Trabajo (CET). Compensaremos el impacto de las últimas subidas del salario mínimo y garantizaremos la sostenibilidad del sector y la continuidad de los actuales puestos de empleo, así como los de las Unidades de Apoyo a la Actividad Profesional en los CET. Impulsaremos la creación de plazas de apoyo y seguimiento donde se compatibilice el empleo con la asistencia a centros ocupacionales."
138,7.11 Fomentaremos el empleo inclusivo con bonificaciones para la contratación por encima del cupo de reserva de trabajadores con discapacidad en empleos adaptados. Promoveremos la plena inclusión laboral de las personas con discapacidad y controlaremos el cumplimiento de la cuota legal de reserva de empleo para personas con discapacidad. Potenciaremos los Talleres de adultos para personas con TEA con objeto de garantizar una adecuada formación profesional que les permita incorporarse con garantías al mercado de trabajo.
139,"Dependencia y apoyo a los más vulnerables 7.12 Agilizaremos los trámites para el reconocimiento del Ingreso Mínimo Vital. Automatizaremos el intercambio de información con la Seguridad Social y que prevea el desarrollo de itinerarios individualizados de inclusión para los beneficiarios del Ingreso Mínimo Vital que residan en Madrid. 7.13 Aumentaremos los recursos destinados al sistema de dependencia para modernizar y mejorar su funcionamiento actual en la Comunidad de Madrid. Dotaremos al sistema de dependencia de la Comunidad de Madrid de los recursos económicos suficientes para reducir los días que tarda en tramitarse un expediente para el reconocimiento del grado de dependencia. 7.14 Eliminaremos los copagos en el servicio de teleasistencia y reduciremos los del resto de servicios para que sean más justos y equitativos. Ampliaremos el importe monetario mínimo de libre disposición de los usuarios en los criterios de valoración que se utilizan para determinar su aportación. 7.15 Garantizaremos el derecho de las personas mayores a vivir en su propio entorno, a tener contacto y establecer relaciones con otras personas y a no ser internadas sin su consentimiento. También recogeremos el derecho a un alojamiento digno y adecuado para todas las personas mayores que no puedan procurarse uno por carecer de recursos suficientes. 7.16 Atenderemos las necesidades de las personas mayores que viven solas de manera no deseada. Diseñaremos protocolos para prevenir y detectar situaciones de soledad no deseada y evitar su cronificación. Reconoceremos a todas las personas mayores en estas circunstancias acceso al servicio de teleasistencia. Promoveremos el acompañamiento social por personas voluntarias para paliar las necesidades de contacto personal que tienen las personas mayores solas. 7.17 Aprobaremos una Estrategia para la igualdad social del pueblo gitano y la erradicación del antigitanismo. Desarrollaremos un marco integral de actuaciones que siente las bases para la igualdad y la inclusión del pueblo gitano y estableceremos un sistema de protección y asistencia integral a todas las personas que sean víctimas de conductas discriminatorias y violencia por causa de antigitanismo. 7.18 Ampliaremos la red de alojamientos de la Comunidad de Madrid para personas sin hogar y daremos apoyo sociolaboral y sanitario personalizado a las personas que se encuentren en albergues y alojamientos de emergencia habitacional. 7.19 Mejoraremos y agilizaremos los trámites de los que participe el Organismo Autónomo de la Agencia de Vivienda Social. Reduciremos el plazo del que dispone este organismo para la devolución del importe de la fianza por arrendamientos urbanos y facilitaremos que todos los trámites y consultas que quiera realizar la ciudadanía con este organismo puedan efectuarse a través de medios electrónicos de manera personalizada."
140,7.12 Agilizaremos los trámites para el reconocimiento del Ingreso Mínimo Vital. Automatizaremos el intercambio de información con la Seguridad Social y que prevea el desarrollo de itinerarios individualizados de inclusión para los beneficiarios del Ingreso Mínimo Vital que residan en Madrid.
141,7.13 Aumentaremos los recursos destinados al sistema de dependencia para modernizar y mejorar su funcionamiento actual en la Comunidad de Madrid. Dotaremos al sistema de dependencia de la Comunidad de Madrid de los recursos económicos suficientes para reducir los días que tarda en tramitarse un expediente para el reconocimiento del grado de dependencia.
142,7.14 Eliminaremos los copagos en el servicio de teleasistencia y reduciremos los del resto de servicios para que sean más justos y equitativos. Ampliaremos el importe monetario mínimo de libre disposición de los usuarios en los criterios de valoración que se utilizan para determinar su aportación.
143,"7.15 Garantizaremos el derecho de las personas mayores a vivir en su propio entorno, a tener contacto y establecer relaciones con otras personas y a no ser internadas sin su consentimiento. También recogeremos el derecho a un alojamiento digno y adecuado para todas las personas mayores que no puedan procurarse uno por carecer de recursos suficientes."
144,7.16 Atenderemos las necesidades de las personas mayores que viven solas de manera no deseada. Diseñaremos protocolos para prevenir y detectar situaciones de soledad no deseada y evitar su cronificación. Reconoceremos a todas las personas mayores en estas circunstancias acceso al servicio de teleasistencia. Promoveremos el acompañamiento social por personas voluntarias para paliar las necesidades de contacto personal que tienen las personas mayores solas.
145,7.17 Aprobaremos una Estrategia para la igualdad social del pueblo gitano y la erradicación del antigitanismo. Desarrollaremos un marco integral de actuaciones que siente las bases para la igualdad y la inclusión del pueblo gitano y estableceremos un sistema de protección y asistencia integral a todas las personas que sean víctimas de conductas discriminatorias y violencia por causa de antigitanismo.
146,7.18 Ampliaremos la red de alojamientos de la Comunidad de Madrid para personas sin hogar y daremos apoyo sociolaboral y sanitario personalizado a las personas que se encuentren en albergues y alojamientos de emergencia habitacional.
147,7.19 Mejoraremos y agilizaremos los trámites de los que participe el Organismo Autónomo de la Agencia de Vivienda Social. Reduciremos el plazo del que dispone este organismo para la devolución del importe de la fianza por arrendamientos urbanos y facilitaremos que todos los trámites y consultas que quiera realizar la ciudadanía con este organismo puedan efectuarse a través de medios electrónicos de manera personalizada.
148,"Proteger el medio ambiente 8.1 Haremos un Plan de Prevención y Protección Climática ante temporales y fenómenos adversos. Estableceremos un repositorio digital y accesible para todos los ciudadanos, con el fin de identificar e informar de posibles vulnerabilidades ante temporales como olas de calor, tormentas y otros fenómenos extremos. 8.2 Pondremos en marcha un Plan Integral de Adaptación al Cambio Climático en la Comunidad de Madrid. Cada euro invertido en prevención supone siete euros ahorrados en reparación de costes. Los daños producidos en las cosechas, las infraestructuras públicas y privadas e incluso, dotaciones residenciales, hacen imprescindible medidas que mitiguen los efectos adversos de los temporales y fenómenos climáticos extremos. 8.3 Garantizaremos la independencia, la transparencia y la profesionalización de la gestión del Canal de Isabel II para preparar nuestra agua para el futuro. Los madrileños tenemos el agua con la mayor calidad de España, y por ello queremos también que su gestión sea la mejor de todo el país. Aseguraremos que la presidencia sea elegida por criterios objetivos, meritocráticos y profesionales, y no por adscripción partidista al gobierno de turno. 8.4 Plantaremos 1 millón de árboles de especies autóctonas e impulsaremos una política forestal integral y sostenible. Actualizaremos el Plan Forestal de la Comunidad de Madrid para los próximos años, contemplando la reforestación de zonas afectadas por la degradación ambiental y fomentando la recuperación de espacios arbolados en los municipios de la Región, apostando por una gestión sostenible de nuestros bosques. 8.5 Conectaremos el Bosque Metropolitano de Madrid con los parques regionales de la Comunidad de Madrid. El Bosque Metropolitano de Madrid es una iniciativa de Cs para un anillo forestal de 75 kilómetros que rodeará la capital. Nos aseguraremos de unirlo con parques regionales de la Comunidad de Madrid para garantizar la continuidad espacial de los nuevos espacios forestales madrileños. 8.6 Más recursos para el Cuerpo de Agentes Forestales de la Comunidad de Madrid. Dotaremos de los recursos humanos, materiales y tecnológicos necesarios al Cuerpo de Agentes Forestales de la Comunidad de Madrid, para que puedan desarrollar sus funciones con la mayor eficacia y seguridad. 8.7 Aumentaremos el nivel de reciclaje de la Comunidad de Madrid para conseguir alcanzar los objetivos de la Unión Europea. Incentivaremos y facilitaremos el reciclaje para todos los madrileños con el objetivo de reducir el riesgo para el medio ambiente y aprovechar el potencial dinamizador de la economía circular. 8.8 Reduciremos al máximo los descartes y excedentes de comida con un un Plan de Aprovechamiento de Alimentos. Implicaremos a los agentes sociales y a todos los operadores en las diferentes fases de la cadena alimentaria con la finalidad de reducir los descartes en origen y durante el proceso de transformación, distribución y comercialización, así como de minimizar el desperdicio de alimentos en comercios y establecimientos de hostelería. 8.9 Prohibiremos los plásticos de un solo uso en Madrid para frenar la contaminación, cumpliendo con los objetivos marcados por la Unión Europea. Estableceremos la prohibición de artículos de plástico desechables como pajitas, cubiertos, platos, vasos, bastoncillos, mecheros no recargables o envases de poliestireno expandido, entre otros. Promoveremos la aprobación de códigos de buenas prácticas con el sector de la distribución para reducir los envasados de plástico, sobre todo en productos frescos y perecederos."
149,"8.1 Haremos un Plan de Prevención y Protección Climática ante temporales y fenómenos adversos. Estableceremos un repositorio digital y accesible para todos los ciudadanos, con el fin de identificar e informar de posibles vulnerabilidades ante temporales como olas de calor, tormentas y otros fenómenos extremos."
150,"8.2 Pondremos en marcha un Plan Integral de Adaptación al Cambio Climático en la Comunidad de Madrid. Cada euro invertido en prevención supone siete euros ahorrados en reparación de costes. Los daños producidos en las cosechas, las infraestructuras públicas y privadas e incluso, dotaciones residenciales, hacen imprescindible medidas que mitiguen los efectos adversos de los temporales y fenómenos climáticos extremos."
151,"8.3 Garantizaremos la independencia, la transparencia y la profesionalización de la gestión del Canal de Isabel II para preparar nuestra agua para el futuro. Los madrileños tenemos el agua con la mayor calidad de España, y por ello queremos también que su gestión sea la mejor de todo el país. Aseguraremos que la presidencia sea elegida por criterios objetivos, meritocráticos y profesionales, y no por adscripción partidista al gobierno de turno."
152,"8.4 Plantaremos 1 millón de árboles de especies autóctonas e impulsaremos una política forestal integral y sostenible. Actualizaremos el Plan Forestal de la Comunidad de Madrid para los próximos años, contemplando la reforestación de zonas afectadas por la degradación ambiental y fomentando la recuperación de espacios arbolados en los municipios de la Región, apostando por una gestión sostenible de nuestros bosques."
153,8.5 Conectaremos el Bosque Metropolitano de Madrid con los parques regionales de la Comunidad de Madrid. El Bosque Metropolitano de Madrid es una iniciativa de Cs para un anillo forestal de 75 kilómetros que rodeará la capital. Nos aseguraremos de unirlo con parques regionales de la Comunidad de Madrid para garantizar la continuidad espacial de los nuevos espacios forestales madrileños.
154,"8.6 Más recursos para el Cuerpo de Agentes Forestales de la Comunidad de Madrid. Dotaremos de los recursos humanos, materiales y tecnológicos necesarios al Cuerpo de Agentes Forestales de la Comunidad de Madrid, para que puedan desarrollar sus funciones con la mayor eficacia y seguridad."
155,8.7 Aumentaremos el nivel de reciclaje de la Comunidad de Madrid para conseguir alcanzar los objetivos de la Unión Europea. Incentivaremos y facilitaremos el reciclaje para todos los madrileños con el objetivo de reducir el riesgo para el medio ambiente y aprovechar el potencial dinamizador de la economía circular.
156,"8.8 Reduciremos al máximo los descartes y excedentes de comida con un un Plan de Aprovechamiento de Alimentos. Implicaremos a los agentes sociales y a todos los operadores en las diferentes fases de la cadena alimentaria con la finalidad de reducir los descartes en origen y durante el proceso de transformación, distribución y comercialización, así como de minimizar el desperdicio de alimentos en comercios y establecimientos de hostelería."
157,"8.9 Prohibiremos los plásticos de un solo uso en Madrid para frenar la contaminación, cumpliendo con los objetivos marcados por la Unión Europea. Estableceremos la prohibición de artículos de plástico desechables como pajitas, cubiertos, platos, vasos, bastoncillos, mecheros no recargables o envases de poliestireno expandido, entre otros. Promoveremos la aprobación de códigos de buenas prácticas con el sector de la distribución para reducir los envasados de plástico, sobre todo en productos frescos y perecederos."
