id,phrases
426,"Daremos continuidad a la Estrategia de Apoyo a la Emigración y al Retorno, para facilitar la vida y la integración de los madrileños que emigran o que quieren volver a nuestra región."
427,Una Comunidad enfocada a las familias y a la infancia
428,"Las familias, centro de nuestra región"
429,"Avanzando en la conciliación de la vida personal, familiar y laboral"
430,Madrid sí es una región para los mayores y las personas en situación de dependencia
431,"Las familias, centro de nuestra región"
432,"Para el Partido Popular la familia es lo primero, una institución que es pilar básico de nuestra sociedad; y siempre hemos tenido claro que es en ella donde el ser humano se desarrolla social y afectivamente. Por ello,
la figura de la familia se ha constituido en nuestro eje fundamental a la hora de planificar las políticas sociales, pero también creemos que hay que apoyar a todas las familias desde políticas transversales que den cobertura a sus diferentes necesidades."
433,"Por todos estos motivos, implementaremos una serie de medidas que ahonden en lo que siempre hemos perseguido desde el Partido Popular: situar a la familia en el centro de nuestra gestión, reducir su carga impositiva para que sean ellas las que diseñen su futuro sin impedimentos, apostar por la conciliación familiar y laboral, atender las necesidades de todos los niños y poner en marcha cuantas propuestas sean necesarias para incrementar los índices de natalidad en la Comunidad de Madrid."
434,Crearemos una Consejería específica para las competencias en materia de Familia.
435,Una fiscalidad justa para las familias
436,"Ampliaremos la deducción por nacimiento o adopción de hijos, permitiendo que las familias se puedan deducir en el IRPF 700 euros por hijo en los tres primeros años (2.100 €)."
437,"Estableceremos una deducción en el IRPF de 500€ para cuidado de mayores en el ámbito familiar, para aquellos ascendientes mayores de 65 años que convivan con el contribuyente."
438,"Reforzaremos las deducciones destinadas a favorecer la conciliación y apoyar a las familias, ampliando tanto
la cuantía de la deducción por cuidados en el hogar como los supuestos para aplicarse la deducción. Así,
las familias madrileñas podrán deducirse el 25% de las cotizaciones a la Seguridad Social por la contratación de cuidadores de hijos menores de tres años y,
como novedad, también para el cuidado de personas mayores en situación de dependencia y personas con algún tipo de discapacidad reconocida, con un límite de 450 euros anuales. En el caso de familias numerosas, la deducción se ampliará al 40% con el límite de 600 euros."
439,"Ampliaremos al 15% la actual deducción en el IRPF por enseñanza de idiomas, para reforzar este aprendizaje en nuestra región, imprescindible para el desarrollo de nuestros niños y para el acceso de nuestros jóvenes al mercado laboral."
440,"Vamos a continuar transformando el modelo de atención
de las oficinas públicas de empleo, reforzando los recursos humanos y tecnológicos en las 42 oficinas públicas de empleo de la Comunidad de Madrid, para prestar una atención más personalizada y que fac"
441,"Con esta medida pretendemos favorecer la natalidad, pero también la conciliación de la vida familiar y laboral."
442,Para poder disfrutar de esta deducción el cambio de vivienda deberá producirse en los 3 primeros años tras el nacimiento o adopción.
443,Incluiremos a los niños en acogimiento en la bonificación del 99% del Impuesto de Sucesiones y Donaciones que se aplica en las transmisiones de padres a hijos.
444,"Con esta medida damos satisfacción a los padres en acogida que quieren que se respete su voluntad de transmisión patrimonial recogida en testamento, tal y como ya está establecido de padres a hijos."
445,Apoyo a la maternidad
446,"Pondremos en marcha un completo plan de apoyo a la maternidad: ayudas durante el embarazo y postparto, seguimiento, medidas para facilitar la reincorporación laboral y ayudas económicas."
447,Eaboraremos un Protocolo para ayudar a las embarazadas en situación de vulnerabilidad.
448,"Se confeccionará un protocolo específico para aquellas mujeres en situación de vulnerabilidad, para evitar que puedan ser presionadas por su entorno o por su pareja para no seguir adelante con un embarazo."
449,"Adoptaremos todas las medidas para apoyar la vida de los no nacidos, dando alternativas a las madres embarazadas: información de las ayudas existentes, enlazar con las personas que no encuentran niños en adopción, acogimiento o con las personas que plantean una gestación subrogada en el extranjero."
450,"Con el fin de evitar los abortos que se producen por falta de información sobre alternativas, hay que desplegar un conjunto de medidas que den posibilidades a las mujeres que deciden abortar ante la falta de apoyo a su situación."
451,"El concebido se considerará como nacido y como un miembro más de la unidad familiar a todos los efectos que sean beneficiosos para el niño o niños todavía no nacidos, la madre gestante o la unidad familiar en que se inserten ambos."
452,Los titulares de las familias numerosas de categoría especial no pagarán la cuota autonómica del IRPF durante tres años y las familias numerosas de categoría general pagarán solo la mitad.
453,"Con el objeto fomentar la natalidad y apoyar a las familias numerosas se establecerá durante tres años, a contar desde que adquieran tal condición, una deducción a sus titulares del 50 por 100 de la cuota íntegra autonómica del IRPF, con el límite de 6.000 euros si la declaración se realiza de forma individual y de 12.000 euros cuando ésta sea conjunta."
454,En el caso de familias numerosas de categoría especial la deducción alcanzará el 100 por 100 de dicha cuota autonómica con el límite de 12.000 euros si la declaración se realiza de forma individual y de 24.000 euros si se trata de una declaración conjunta.
455,"Mantendremos la categoría de familia numerosa especial hasta que el último hijo reúna los requisitos contemplados en la ley; y renovaremos el título de familia numerosa por 4 años cuando el menor continúe sus estudios, sujetando su vigencia al mantenimiento de los requisitos que dan derecho a esta prórroga mediante declaración responsable."
456,"Introduciremos, dentro de las competencias de la Comunidad de Madrid, la renta familiar per cápita en los baremos de las bonificaciones, ayudas y becas públicas y en la normativa tributaria."
457,"La renta familiar per cápita es la ratio más adecuada para medir la capacidad económica de una familia. Por ello, en la Comunidad de Madrid nos proponemos extenderla a todas las ayudas públicas y materias objeto de nuestra permanencia."
458,"Avanzando en la conciliación de la vida personal, familiar y laboral"
459,"Para contribuir a la conciliación, pero también a la creación de un empleo de calidad en nuestra región, impulsaremos políticas de contratación y de gestión de recursos humanos responsables, centradas en cuestiones fundamentales como la conciliación de la vida personal, familiar y laboral, tanto en las empresas privadas como en la propia Administración de la Comunidad de Madrid."
460,"También vamos a apoyar a los autónomos madrileños para favorecer su conciliación, dentro de nuestra política de apoyo al emprendimiento y a las familias. De esta forma, fomentaremos que pongan en marcha su propio negocio, el teletrabajo, el coworking, etc. Todo ello porque estamos convencidos de que la gestión pública siempre ha de estar orientada a hacer la vida más fácil a las personas."
461,"Promoveremos medidas en favor de la conciliación entre la vida personal y familiar y la laboral, basadas en las necesidades de flexibilización que son comunes tanto para mujeres como para hombres."
462,"Partiendo de este compromiso por la conciliación, que es una de nuestras prioridades, las diferentes medidas concretas para favorecerla se distribuyen en los distintos apartados de nuestro Programa Electoral."
463,"Fomentaremos la conciliación entre la vida personal, familiar y laboral, reforzando las ayudas a las
empresas que desarrollen programas que faciliten
la conciliación, con medidas como la flexibilidad horaria o el teletrabajo, y dando mayor proyección a los reconocimientos a la responsabilidad social en el ámbito del empleo."
464,"Además, con objeto de incentivar a las empresas a favorecer la conciliación, se tendrá en cuenta en los concursos públicos a las empresas que implementen planes en este sentido, siempre que se demuestre que se trate de un plan real."
465,"Igualmente, fomentaremos la conciliación de los autónomos, dentro de nuestra política de apoyo al emprendimiento y a la familia."
466,"Entre ellas, extenderemos los incentivos a la contratación, otorgando una ayuda de hasta 10.000 euros a los autónomos que contraten a un trabajador por tiempo indefinido para facilitar la conciliación, en particular por el cuidado de hijos o de personas en situación de dependencia."
467,"Además, mejoraremos la Tarifa Plana para las mujeres autónomas, ampliando un año más la Tarifa Plana de cotización a la Seguridad Social, hasta alcanzar los 24 meses, para las mujeres que se reincorporen a su proyecto tras la maternidad, como medida de apoyo a la igualdad efectiva y a la conciliación de la vida personal, familiar y laboral."
468,Habilitaremos Salas de Lactancia en las Administraciones Públicas de la Comunidad de Madrid.
469,"Deporte como conciliación familiar y laboral. Con este objetivo desarrollaremos la Oferta de Programas en instalaciones deportivas de la Comunidad de Madrid que permitan la práctica deportiva familiar de manera conjunta (padres e hijos) o que faciliten la conciliación
de la vida laboral y familiar en periodos no lectivos, duplicando la oferta actual de plazas y de deportes a elegir para su práctica."
470,Madrid sí es una región para los mayores y las personas en situación de dependencia
471,"La Comunidad de Madrid es la región con la esperanza de vida más alta de Europa: 87,24 años para las mujeres y 82,41 años para los hombres. Por ello es importante apostar por una cobertura social plena para las personas de avanzada edad. Este objetivo se está logrando en nuestra región gracias a las líneas de actuación puestas en marcha por los sucesivos gobiernos del Partido Popular en la Comunidad de Madrid, que han enfocado sus propuestas en base a dos grandes pilares: la atención a las personas en situación de dependencia y la promoción del envejecimiento activo."
472,"Con el Partido Popular la atención a las personas
mayores está asegurada en la Comunidad de Madrid
y seguirá mejorando en los próximos años: contamos con más de 50.000 plazas y 373 centros, se rehabilitan
y mejoran centros a través del Plan de Residencias, se
aumentan recursos para reducir las listas de espera de
la dependencia, y se apuesta por desarrollar actividades
culturales, lúdicas, educativas o deportivas, destinadas
a uno de los grandes activos de nuestra sociedad: los
mayores, a quienes vamos a dirigir desde nuestro partido
cuantas medidas sean necesarias para asegurar su
bienestar."
473,"Se lo debemos. Gracias al esfuerzo de todos nuestros mayores, se construyó la región de futuro que es hoy Madrid, en la que nos sentimos orgullosos de vivir y convivir."
474,"Fomentaremos Programas de Lucha contra la Soledad No Deseada de las personas mayores, a través de distintos recursos: viviendas compartidas, fomento del voluntariado, etc."
475,"La Comunidad de Madrid tiene la 2a tasa de esperanza de vida más alta del mundo, y ello provoca que muchas personas mayores no cuenten con otros miembros de la familia o de su entorno en sus últimos años de vida, por lo que es necesaria la colaboración de las instituciones, para que estas personas se sientan acompañadas y tengan una mayor calidad de vida. Además, se fomentarán acciones en el marco del voluntariado para personas mayores y la creación de espacios de convivencia intergeneracional para el desarrollo de actividades conjuntas entre jóvenes y mayores."
476,"También para apoyar a los mayores que viven solos, facilitaremos que puedan estar acompañados por perros que cumplan los requisitos para ello y promoveremos la terapia asistida por perros, que reporta beneficios físicos, psicológicos y sociales en su interacción con las personas."
477,"Partiendo de nuestro principio de lograr una fiscalidad justa con las familias y garantizar la libertad de elección, estableceremos una deducción en el IRPF de 500€ para cuidado de mayores en el ámbito familiar, para aquellos ascendientes mayores de 65 años que convivan con el contribuyente."
478,"Avanzaremos en la creación de más plazas de mayores, tanto en residencias como en centros de día."
479,"Reforzaremos nuestro compromiso de suprimir la lista de espera de los servicios de dependencia de carácter económico (prestación vinculada al servicio y prestación económica en el entorno familiar) y reduciremos las listas de espera de los servicios de Teleasistencia
y Ayuda a Domicilio de personas dependientes, acortando también los plazos para la valoración de la dependencia."
480,Fomentaremos los servicios de atención a mayores en Centros de Día en todos los municipios de nuestra región.
481,"Pondremos en marcha un Plan para incrementar la seguridad en las residencias públicas y privadas de personas mayores, tanto para los usuarios como para los trabajadores. El objetivo es evitar situaciones que puedan afectar a la integridad física o psicológica de unos y otros. Para ello se dotará a las residencias públicas de los medios humanos y materiales, especialmente dispositivos tecnológicos que puedan detectar y, en su caso, atender las situaciones de riesgo. A estos efectos, se fortalecerá la colaboración con la Justicia, Fuerzas y Cuerpos de Seguridad y Ayuntamientos."
482,"Se dotará a todas Residencias públicas o con plazas concertadas de un sistema de videocámaras, de acuerdo con los principios de proporcionalidad e intervención mínima. El sistema de Videovigilancia incluirá cámaras en zonas comunes y espacios de acceso, con carteles indicativos. También puede extenderse al interior de las habitaciones, con consentimiento expreso
de los usuarios y sus familias o representantes legales. Entre otras medidas, se fortalecerán los controles de acceso a las Residencias, especialmente de salida, cuando atiendan personas con Alzheimer, con exigencia de tornos, y uso generalizado
de pulseras de geolocalización. Además, los Centros residenciales y de atención diurna serán inspeccionados al menos trimestralmente y se incluirá en la ley, como sanción por infracciones graves y muy graves, la imposibilidad de los centros sancionados de concertar nuevas plazas con la Administración."
483,"Se procurará también la exigencia de un sistema de Videovigilancia en residencias privadas y de códigos de conducta en estas materia, dentro del marco legal vigente."
484,"Crearemos una nueva APP de Socios de Centros de Mayores dependientes de la Comunidad de Madrid, para acercar a nuestros mayores a las nuevas tecnologías, de modo que puedan llevar el carné de socio en formato digital en su dispositivo móvil, así como recibir toda la información de su interés."
485,"Pondremos en marcha la Ruta Socio Sanitaria, integrando progresivamente la atención sanitaria y social a las personas en situación de dependencia."
486,"Fomentaremos los Cheques Servicios, para que las personas puedan elegir libremente la residencia o centro que más les convenga."
487,Una Comunidad cercana y segura gracias a los servicios públicos más avanzados
488,Una sanidad a la cabeza de España y Europa
489,Una Comunidad con todas las capacidades
490,Servicios sociales adaptados a las necesidades de las personas
491,"Una Administración Pública moderna, regida por los principios de responsabilidad y transparencia"
492,Una región segura y aliada con las Fuerzas y Cuerpos de Seguridad del Estado
493,Modernizar la Justicia
494,Una sanidad a la cabeza de España y Europa
495,"En materia de gestión sanitaria, la magnitud de la crisis del Coronavirus ha obligado a dar una respuesta impensable hasta ese momento, que ha demostrado
la grandeza de nuestro sistema de salud y de sus profesionales. Han actuado de manera responsable y comprometida, adaptándose a las circunstancias de un escenario tan complejo como desconocido."
496,"Para ello, la Comunidad de Madrid siempre ha puesto a disposición de los profesionales y de los ciudadanos todos los recursos a su alcance. Y se ha guiado por los criterios técnicos de los expertos."
497,"El Gobierno de Partido Popular diseñó un ‘Modelo Madrid contra el Covid-19’. Un modelo que ha demostrado que funciona; que conjuga salud y economía; y que es sostenible en el tiempo, lo que permite avanzar como sociedad dentro de una pandemia sanitaria, como la del Covid19."
498,"Hemos demostrado la capacidad del sistema para continuar con su funcionamiento habitual, porque las enfermedades, los accidentes o las urgencias no entienden de pandemias. El sistema ha seguido en marcha para todos los pacientes."
499,"Contamos con un sistema líder a nivel nacional en trasplantes, en unidades de referencia, en investigación, y en listas de espera, con los tiempos más reducidos.
La Comunidad de Madrid tiene una sanidad innovadora y en continuo progreso."
500,"Vamos a continuar abordando los grandes desafíos para nuestra salud que tenemos por delante. Concienciar a
la población del mantenimiento de hábitos saludables
a lo largo de toda la vida debe ser un motor de cambio para nuestro sistema sanitario. Algo que, sin duda, cobra mayor importancia con la pandemia del Covid19."
501,"Y para ello, es imprescindible la implicación directa del ciudadano. Con ello, lograremos una asistencia centrada en el paciente, ofreciendo las herramientas estructurales, tecnológicas y personales, necesarias para una atención con el mayor nivel de excelencia."
502,"Una Sanidd pública universal, innovadora, altamente cualificada y centrada en las personas."
503,"Garantizaremos que la Sanidad pública madrileña siga siendo gratuita, cumpliendo con criterios de máxima calidad, de vanguardia y tecnificada sin dejar de mantener su cercanía, para que la asistencia sanitaria se adapte cada vez más a las necesidades de los pacientes y sus familias."
504,"“Más Salud con más Atención Primaria”. Modernizaremos y reorientaremos la Atención Primaria madrileña para unos servicios más accesibles y orientados a los ciudadanos, con mayor tiempo
de atención al paciente, con el reconocimiento e implicación de todos los profesionales que la hacen posible."
505,"Dentro de la Atención Primaria se están redefiniendo las tareas de los profesionales, potenciando otros modelos de atención
y realizando un esfuerzo sobre la desburocratización de la atención sanitaria. Se ha incrementado la comunicación externa para visibilizar las actuaciones que se llevan a cabo en este ámbito asistencial."
506,"Y, además, se está trabajando para potenciar la asistencia domiciliaria, la atención rural y las Unidades de Atención a Residencias. Así como en la definición de un modelo asistencial único en la atención de la urgencia comunitaria."
507,"Nos proponemos encaminar la asistencia hacia una “sanidad que siga al paciente”, caracterizada por infraestructuras “sin paredes”, poniendo el esfuerzo en facilitar una atención sanitaria más ágil y adaptada a las necesidades del paciente, y en mejorar el acceso a los procesos diagnóstico y de tratamiento."
508,"Se trata de que la asistencia “siga al paciente”, dando, por ejemplo, asistencia al paciente más longevo con la menor institucionalización posible para que permanezca hospitalizado en domicilio, aumentar el desarrollo de la telemedicina para evitar traslados y facilitar la atención telemática a pacientes postquirúrgicos, entre otras medidas adaptadas a las necesidades de cada paciente."
509,"Reduciremos un 50% las listas de espera. Esta medida afectará a las listas de espera quirúrgica, de pruebas diagnósticas y en consultas."
510,A comienzos de 2020 se inició un ambicioso Plan de Reducción de Listas de Espera con dotación presupuestaria específica y con compromisos por parte de los Equipos Directivos Hospitalarios para agilizar procedimientos asistenciales en el ámbito quirúrgico y diagnóstico.
511,"La situación epidemiológica, generada por las diferentes oleadas de la COVID, obligó a priorizar patologías oncológicas y muy invalidantes con los recursos no desplazados a la atención de pacientes COVID, que precisaron a más personal y más espacio."
512,En el año 2021 está previsto proseguir con el Plan CRONOS (de reducción de lista de espera) y agilizar también las otras patologías demoradas por las circunstancias descritas.
513,"Pondremos en marcha un Programa de Cirugía Segura, que incluirá la reducción de la lista de espera diagnóstica y quirúrgica, así como un seguimiento postquirúrgico personalizado, por vía telemática o domiciliaria cuando la situación clínica del paciente lo permita."
514,"Un Programa basado en tres ejes: Aumento de actividad quirúrgica vespertina, Impulso de la cirugía sin ingreso, Uso de las nuevas tecnologías para seguimiento
postquirúrgico domiciliario."
515,Se impulsará además el trabajo en red con Hospitales de apoyo (Santa Cristina y Hospital de la Cruz Roja.
516,"Desarrollaremos el Plan de Atención Integral en longevidad, fragilidad y soledad, que incluirá 2 proyectos novedosos en la atención sanitaria y social: Proyecto para la prevención de la fragilidad y la Estrategia regional de la soledad. La prescripción de actividad física y social, evitar la institucionalización del paciente más longevo, detectar y evitar la soledad no deseada y el fomento de las nuevas tecnologías para acercarnos a quien lo necesita."
517,"Continuaremos desarrollando acciones de compra centralizada de material de protección para el personal sanitario del SERMAS con el fin de alcanzar una distribución eficiente de este material y mantener una reserva estratégica para situaciones imprevistas y de emergencia. Para ello, utilizaremos el almacén del Hospital Enfermera Isabel Zendal, como almacén centralizado del Servicio Madrileño de Salud. Asimismo, se pretenden iniciar procedimientos de contratación para la compra pública innovadora."
518,"Garantizaremos la atención psicológica especializada a todos los pacientes con necesidades de cuidados paliativos de la región, mediante la incorporación en todos los equipos específicos de cuidados paliativos, de psicólogos con formación avanzada en esta materia."
519,"En una sociedad como la actual en que la mayoría de las patologías se cronifican, incluido el cáncer, el foco de la atención sanitaria debe ser, no sólo la curación de la enfermedad sino, lo que es más importante, el enfermo como ser humano que sufre, desarrollando un modelo de atención centrado en la persona que tiene una enfermedad y no en la enfermedad en sí misma."
520,"La Salud Mental sigue siendo una prioridad y particularmente la salud mental infanto-juvenil. En
el nuevo Plan de Salud Mental y Adicciones 2021-
2023 de la Comunidad de Madrid incrementaremos
la dotación de este tipo de plazas y la creación de nuevos hospitales de día para garantizar el acceso a los tratamientos intensivos psiquiátricos y psicológicos de niños y adolescentes con la complementaria continuidad docente imprescindible, por cuanto están siendo una población especialmente vulnerable que ha acusado más intensamente el impacto de la pandemia."
521,"Pondremos los medios necesarios para luchar contra las adicciones en niños y jóvenes, aumentando su abordaje hacia las nuevas tecnologías. A tal efecto crearemos,
en algunos de nuestros Hospitales, Centros Integrales de Prevención e Investigación en adicciones del comportamiento."
522,Lucharemos contra la Anorexia y la Bulimia. Para ello pondremos en marchauna Unidad de Media Estancia especializada en Trastornos de laConducta Alimentaria para tratamiento intensivo hospitalario.
523,"Pondremos en marcha un Plan Regional de Prevención del Sedentarismo y Fomento de la Actividad Física y el Deporte: “Muévete y gana vida”, para distintos sectores de la población: infancia y adolescencia, mayores y personas que sufren distintas patologías."
524,"La Comunidad de Madrid liderará y coordinará una Red para el fomento de la actividad física y el deporte en toda la región, partiendo de las áreas de salud y deportes y tratando de aunar esfuerzos, con la participación activa de los profesionales sanitarios y de las Administraciones Locales."
525,"Infancia y adolescencia. La obesidad infantil se está convirtiendo en un problema y supone un grave riesgo para la salud. Por eso, vamos a dar un gran impulso al deporte en niños y adolescentes."
526,Deporte y enfermedad. El deporte no está reñido con la enfermedad y por ello promoveremos las prácticas deportivas adaptadas a cada patología.
527,"Mayores y deporte. Los datos apuntan a que la actividad física retrasa y previene la fragilidad física y la pérdida de masa muscular y fuerza al envejecer. El aspecto psicológico también se ve favorecido por la actividad física y el deporte, mejorando estados emocionales adversos y cognitivos"
528,"Seguiremos garantizando la libertad de elección de los pacientes del Hospital, Centro Sanitario y profesional sanitario por el que quieran ser atendidos."
529,"La Comunidad de Madrid ha sido la primera región en hacer posible la libertad de elección en el ámbito de la Sanidad pública, algo que los madrileños valoran muy positivamente. Por ello, vamos a seguir garantizando esta libertad y haciendo del paciente el centro del Sistema público Madrileño de Salud."
530,Nuevas Infraestructuras sanitarias
531,"Impulsaremos la creación de la nueva Red de Hospitales de Cuidados y Recuperación Funcional
de la Comunidad de Madrid, con la rehabilitación del antiguo Hospital de Puerta de Hierro y un
nuevo Hospital de la Sierra Norte, en el municipio
de Lozoyuela-Navas-Sieteiglesias, que se sumarán al Hospital de Guadarrama, el Hospital La Fuenfría (en Cercedilla) y el Hospital Virgen de la Poveda (en Villa del Prado)."
532,"La creciente esperanza de vida hace que se produzcan intervenciones que precisan un tiempo medio de recuperación funcional. Para ello, vamos a aumentar la Red de Centros de
Cuidados y Recuperación Funcional con tres nuevos centros que
garanticen una respuesta sanitaria integral, atendiendo
también a las necesidades de coordinación para la asistencia
social que se precise."
533,"El nuevo Hospital de la Sierra Norte contará con 90 camas y dará cobertura a los 42 municipios que integran esta zona de la Comunidad de Madrid con una población de más de 25.000 madrileños. Este Centro, que acogerá la Base SUMMA112 existente en el municipio, se coordinará con el helipuerto de urgencias y estará dotado de una Unidad de Atención Domiciliaria."
534,Rehabilitaremos el Antiguo Hospital Puerta de Hierro para convertirlo en un nuevo Hospital de Cuidados con 240 camas dedicadas a la recuperación funcional de los pacientes y 20 más destinadas a otro tipo de cuidados que requieren una estancia mayor
535,"Daremos un impulso decidido al Plan de Modernización de las Infraestructuras Hospitalarias con la reforma
de nuestros Hospitales para seguir adaptando el
Sistema Madrileño de Salud a las nuevas necesidades asistenciales y a las exigencias de la innovación y la vanguardia tecnológica, con el objetivo de mantener
un servicio sanitario con los más altos estándares de calidad asistencial en nuestra región."
536,"Comenzaremos la construcción de un nuevo Hospital
La Paz reformando integralmente todas sus instalaciones ampliando sus servicios y creando nuevos espacios amplios y humanizados, con una estructura adaptada a la innovación tecnológica y con versatilidad para adaptarse a las exigencias que imponen los avances sanitarios para que siga siendo un Hospital de referencia nacional e internacional."
537,"Culminaremos la reforma integral del Hospital 12 de Octubre con un nuevo edificio de grandes dimensiones
al que se trasladarán todos los servicios de la residencia general, el bloque técnico con más de 30 quirófanos y las unidades de hospitalización, logrando espacios más amplios, luminosos y humanizados, a la vanguardia del diseño y la arquitectura hospitalaria."
538,"Continuaremos modernizando el Hospital Gregorio Marañón con un nuevo plan director para reformar sus antiguas infraestructuras e inaugurando nuevos edificios de última generación como el nuevo Bloque Quirúrgico y el nuevo Instituto Oncológico, ubicados en el recinto del Hospital."
539,"Abordaremos la ampliación de los Hospitales Infanta Sofía, en San Sebastián de los Reyes, Hospital Infanta Leonor, en Vallecas, y el Hospital del Sureste, en Arganda del Rey. Además, construiremos el paso inferior que unirá el Hospital Infanta Leonor con el barrio de Santa Eugenia para el tráfico rodado y los peatones."
540,"Además, realizaremos reformas en toda la red de Hospitales para modernizarlos y adaptarlos a las nuevas demandas asistenciales que imponen la alta complejidad y los mejores tratamientos. Además de los mencionados, realizaremos reformas importantes en el Hospital Niño Jesús, el Clínico San Carlos, La Princesa, Ramón y Cajal, el Hospital de Móstoles."
541,Habilitaremos un Centro de Coordinación de Telemedicina y Asistencia a Domicilio en la Sierra Norte para extender estos servicios en zonas de alta dispersión poblacional de nuestra región.
542,"Seguiremos impulsando el Plan de Infraestructuras de Atención Primaria 2020-2024, con actuaciones en más de 30 Centros de Salud de nuestra región."
543,"Además de las obras en 8 centros de salud que
se encuentran a punto de concluir, iniciaremos próximamente las obras en otros 21 centros de salud más:"
544,"Alameda y Palma Norte (distrito Centro de Madrid), Butarque y Campo de Tiro en Leganés, Parla Este, PAU-4
en Móstoles, Barrio Hospital en Fuenlabrada, Valdemoro-III, El Molar, Villaviciosa de Odón, Montecarmelo y Fuencarral (Fuencarral-El Pardo), Quinta de los Molinos (San Blas- Canillejas), San Isidro-15 de Mayo y Abrantes (Carabanchel), Dehesa Vieja en San Sebastián de los Reyes, Valdebebas (Hortaleza), Ensanche de Vallecas-II (Villa de Vallecas), Soto del Henares (Torrejón de Ardoz) y las ampliaciones de los centros de salud de Collado Villalba y Cáceres (Arganzuela)."
545,"Impulsaremos también la futura construcción de otros 9 centros de salud: El Cañaveral y Valderrivas (Vicálvaro), Puerta del Ángel (Latina), Guadarrama, Tielmes, Barrio de la Luna en Rivas-Vaciamadrid, Cerro de los Gamos en Pozuelo de Alarcón, Miramadrid en Paracuellos del Jarama y La Tenería en Pinto."
546,Pondremos en marcha un Plan Regional de Infraestructuras de los Servicios de Urgencias.
547,"Mediante este Plan se evaluaran todas las instalaciones de los Servicios de Urgencias de los Hospitales Públicos, para acometer las reformas necesarias que favorezcan un mejor funcionamiento, fundamentalmente durante los ciclos estacionales. También se incorporará la mejora de las bases del SUMMA112 en los Hospitales Públicos."
548,"Llevaremos a cabo un Plan de Aparcamientos que incluirá actuaciones en los hospitales públicos de la almendra central de Madrid, Móstoles y Getafe, donde existen grandes dificultades de acceso y el concierto con parkings cercanos, a través de precios normalizados y descuentos para colectivos de especial vulnerabilidad."
549,"Incluirá actuaciones en el Hospital Ramón y Cajal (ya en curso), el Hospital Niño Jesús, el Hospital Gregorio Marañón y a los Hospitales de Móstoles y Getafe. No sólo contemplará precios reducidos para desempleados, familias numerosas, personas vulnerables, etc., sino también para vehículos ecológicos, con estaciones de carga eléctrica y otros servicios."
550,"Asimismo, por su imposibilidad de ampliación, se buscarán alternativas a través de conciertos con aparcamientos cercanos para facilitar el aparcamiento en el Hospital de La Princesa."
551,Las nuevas tecnologías al servicio de la Sanidad madrileña
552,"Seguimos apostando por la transformación digital de la Sanidad madrileña, poniendo al servicio de los profesionales sanitarios y de los pacientes las nuevas herramientas de la revolución tecnológica."
553,"Nuestro principal objetivo es poner la tecnología digital al servicio de la salud de las personas. Para ello, seguiremos desarrollando nuevos servicios digitales dirigidos a los pacientes, pero también a los profesionales: Tarjeta Sanitaria Virtual, Registro de Enfermedades Poco Frecuentes, eConsulta, ecosistema de datos inteligentes de salud, plataforma para la comunicación entre el paciente y el profesional en Atención Primaria, automatización para la gestión de citas en hospitales o el Plan de Telemedicina. Todo ello englobado en Plan de Generación de Información Sanitaria “GENESIS”."
554,"Impulsaremos la creación de GENMAD, un Centro de Análisis Genómico de la Comunidad de Madrid, con la construcción de una sede tecnológica, con capacidad de procesamiento, análisis, almacenamiento y custodia de datos genómicos, que nos permitirá desarrollar una medicina personalizada, gracias a la identificación de los rasgos genéticos en enfermedades como el cáncer, trastornos neurológicos o de corazón."
555,"Este tipo de análisis permite un diagnóstico preciso y rápido, abordar la prevención de algunas enfermedades y adaptar los tratamientos al paciente. Tendrá una sede, siguiendo las recomendaciones de las sociedades científicas."
556,"Impulsaremos una Red de Cirugía Robótica con la incorporación de robots Da Vinci en los principales hospitales madrileños, así como otros equipos de
cirugía robótica flexible. Además, se creará un Centro Internacional de Cirugía Robótica en las instalaciones del Smart Health Center del Hospital Clínico San Carlos."
557,"Impulsaremos la creación de una red hospitalaria de amplia cobertura fomentando la colaboración entre hospitales para
la puesta en marcha de un proyecto de cirugía robótica mínimamente invasiva, que va a suponer una mejora evidente en la calidad de vida para los pacientes de la Comunidad de Madrid tanto durante el procedimiento quirúrgico, como en su recuperación."
558,"Seguiremos desarrollando el Programa de Teleconsulta a domicilio “En madrid,@TuMédicoEnCasa”."
559,"Dentro del Plan de Telemedicina, trabajaremos para que la Tarjeta Sanitaria Virtual actúe como único punto acceso
a las funcionalidades actuales y futuras relacionadas con la videconsulta. Nuestro objetivo es llevar la asistencia sanitaria al lugar donde se encuentre el paciente."
560,"Pondremos en marcha la iniciativa “Madrid ConectaCuidados”, para garantizar, tanto en el ámbito de la Sanidad como de los Servicios Sociales, una mejor atención y acompañamiento de personas en momentos vulnerables, como pueda ser una enfermedad crónica o una recuperación tras sufrir una grave enfermedad."
561,"Activaremos “Mi Hospital 5.0”, para personalizar el servicio de información, comunicación, acompañamiento y entretenimiento durante la estancia hospitalaria de acuerdo a las necesidades del paciente"
562,"Mi Hospital 5.0, personalizará el servicio de información, comunicación, acompañamiento y entretenimiento durante
la estancia hospitalaria adaptándonos a las necesidades de los pacientes y sus acompañantes. Este sistema incluirá mediante una solución inteligente el conjunto de servicios ofrecidos a los pacientes durante la estancia hospitalaria, o bien, la información necesaria para paciente y acompañante en otras modalidades asistenciales (consulta, cirugía ambulante, urgencias...)."
