id,phrases,party_id
278,"Implementar un Plan de Digitalización Educativa, garantizando el acceso a los recursos tecnológicos del alumnado y de los docentes, con un plan de formación específica para ambos; a la vez que se involucrará a las familias para que participen de dicho plan, el cual deberá incluir un fondo para acabar con la brecha digital en el ámbito de la educación para asegurar la gratuidad de dispositivos electrónicos y software en sistema de préstamo al alumnado más vulnerable de la Comunidad de Madrid para garantizar su derecho a la educación también a través de internet.",4
279,"Promover políticas de profesorado docente que, en aras de la mejora de la calidad de la enseñanza, permitan recuperar su prestigio, una adecuada situación laboral de este colectivo, reducir la temporalidad, alcanzar en un breve plazo unas ratios
profesores/alumnado al menos igual a la media nacional y garantizar la sustitución inmediata desde el momento de la baja de un profesor.",4
280,"Mejorar la enseñanza de idiomas en todos los centros públicos, con el objetivo de que todo el alumnado al finalizar la escolarización obligatoria domine un segundo idioma extranjero. Para ello, es preciso: ampliar el número de horas de enseñanza de lengua extranjera, generalizar los desdobles y los apoyos, incorporar a todos los centros auxiliares de conversación, fomentar grupos mixtos, mejorar las ayudas destinadas a intercambios y estancias en el extranjero, y promover producciones culturales audiovisuales en otras lenguas para el sistema educativo.",4
281,"Avanzar hacia la universalización la educación infantil de 0 a 3 años, ampliando el número de plazas ofertadas en una escuela infantil o casa de niños públicas para atender progresivamente la demanda de todas las familias que la soliciten, garantizando que los medios económicos no sean un impedimento para cursar este tramo educativo para que la escuela sea compensadora de desigualdades y satisfaga el principio de equidad. Para estas escuelas, se estimulará su construcción y gestión pública, se primará de forma máxima el proyecto educativo en cualquier concesión, se mejorará la calidad (cuotas, ratio, equipo docente) y el acceso de familias vulnerables (en particular, desempleados o familias monoparentales) y se priorizará el sistema de financiación por módulos y convenios con los ayuntamientos. La meta es que al final de la legislatura sea cubierto al menos el 50% de las plazas demandadas por las familias en el curso 2021/2022",4
282,"Se acometerá una ambiciosa y urgente actualización normativa para acabar disponiendo de un número reducido de normas de rango adecuado que regulen con detalle la vida escolar y los derechos del alumnado, profesorado y familias (organización y autonomía de centros, inspección, educación inclusiva, escolarización, gobernanza del sistema educativo madrileño, servicios educativos...).",4
283,"Pondremos en marcha un ambicioso programa de Formación del profesorado, de todo el personal de los centros y de la comunidad educativa, siempre con componente presencial, incluyendo estancias en instituciones y centros de referencia, planes de formación en todos los cen-
tros e incrementando la relación con la Universidad. Fomentaremos la innovación educativa en la enseñanza con reconocimiento expreso de los proyectos y profesorado participante y con el impulso de un órgano destinado a la innovación y modernización educativa, el uso de las nuevas tecnologías en educación, la evaluación del sistema y la formación del profesorado. Además, se implantarán sistemas informáticos administrativos eficientes y con adecuada formación del personal.",4
284,"Definir un nuevo concepto de autonomía de los centros (que abarque elementos de gestión, organización y pedagógicos). En particular, vamos a dignificar la función directiva con una modalidad participativa, de equipo, basada en un proyecto de centro y orientada a garantizar una escuela democrática que garantice la participación de profesores, familias y alumnado en la gestión del mismo. Promoveremos modelos de centros más imaginativos y adaptados a las necesidades de su entorno (0-12, 0-16, 0-18). Impulsar una revisión y restructuración del currículo, fundamentado en aprendizajes competenciales y activos para el alumno, de forma que se beneficie de una transición gradual a los elementos del currículo recogidos en las programaciones didácticas del nuevo curso y pueda recuperar los aprendizajes imprescindibles no alcanzados y lograr los objetivos previstos.",4
285,"Fomentar la cooperación entre el centro, las familias y la comunidad. Fortalecer redes de escuelas, de centros y de profesores, creando una plataforma on line para disponer de materiales y recursos compartidos que ayude a facilitar el trabajo en red de los distintos profesionales. Impulsaremos la colaboración con las corporaciones locales y se impulsarán los consejos escolares municipales y de distrito como elementos fundamentales de interlocución cercana con la comunidad educativa.",4
286,"Poner en marcha medidas de supervisión y asesoramiento para mejorar la calidad de los centros privados sostenidos con fondos públicos, adecuación a la normativa vigente y garantía de la gratuidad de la educación.",4
287,"Mejorar sustancialmente la oferta pública de FP para que lidere el sector y pueda atender toda la demanda social. Esta ampliación será en plazas (objetivo de incremento de 10.000 y asegurando
una oferta pública en todos los municipios de más de 20.000 habitantes), títulos (con especial atención a los ciclos de amplia demanda tanto de alumnado, laboral como social y profesiones emergentes), centros que la ofrecen y medios de los que dispongan. Se incluye una oferta amplia de FP en la modalidad a distancia y la aplicación de una oferta modular",4
288,"Potenciar la Formación Profesional Dual por medio de un Plan Estratégico y promover proyectos para la conversión de aulas de Formación Profesional en espacios de tecnología aplicada, así como la creación de redes de excelencia de centros de formación profesional",4
289,"Potenciaremos la Educación durante toda la vida a través también de los centros para personas adultas, que deben ver mejorada y ampliada su oferta formativa, introduciendo más competencias, así como diseminación y publicidad. Pondremos en marcha a nivel autonómico convocatorias de evaluación y acreditación de competencias profesionales adquiridas a través de la experiencia laboral.",4
290,"Incorporar orientadores en todos los centros de FP, con el objetivo adicional a sus misiones de la orientación laboral, vocacional y profesional. Creación de laboratorios para títulos novedosos y de amplia demanda social y empresarial.",4
291,"Vamos a diseñar un mapa de centros de enseñanzas de régimen especial en todo el territorio, como base para la extensión de la oferta. A su vez es preciso mejorar la compatibilización de la educación secundaria con la práctica deportiva de alto nivel o los estudios musicales.",4
292,"Poner en marcha medidas para explotar todo el potencial y calidad de las enseñanzas artísticas madrileñas: aumentar las plazas y su extensión geográfica en la comunidad, revisar el currículo, crear el Consejo de Enseñanzas Artísticas de la Comunidad de Madrid, elaborar un Reglamento Orgánico de Centros (ROC) específico, elaborar un marco normativo y presupuestario autonómico para las Escuelas Municipales de Música, mejorando su coordinación con las enseñanzas profesionales. En el caso de las Escuelas Artísticas Superiores, se potenciará su dimensión de educación superior y su colaboración.",4
293,"Garantizar que las Escuelas Oficiales de Idiomas cuenten con una diversidad en su oferta de cursos para adecuarse a la demanda y necesidades de los ciudadanos, contando con los medios técnicos y humanos necesarios, con un sistema de preinscripción, matriculación y solicitud de certificados único por medios informáticos.",4
294,"Poner en marcha un Plan Madrileño de Promoción de la Actividad Física y del Deporte en edad escolar, que suponga la mejora de las instalaciones deportivas de los centros educativos, el uso educativo de las instalaciones públicas, así como incrementar y fijar las horas dedicadas a la práctica deportiva en la vida escolar, para lograr un mínimo de 200 minutos a la semana para Educación Infantil de segundo ciclo y Primaria, y 225 minutos a la semana para estudiantes de Secundaria.",4
295,"Garantizar una educación no sexista y en igualdad por medio de programas específicos de educación para la igualdad, que establecerá un conjunto de medidas encaminadas a favorecer una educación no sexista y en igualdad (programas de formación del profesorado, revisión de materiales educativos, proyectos para educar en igualdad dirigidos al alumnado y a las familias, y programas de formación afectivo-sexual).",4
296,UNIVERSIDAD,4
297,"Impulsar una ley autonómica que regule el Sistema Universitario Madrileño (SUM) con el consenso de la comunidad universitaria y los agentes sociales, capaz de trazar las líneas estratégicas del sistema en su conjunto. Dicha ley abarcará los siguientes aspectos:",4
298,"Refuerzo de los órganos de gestión del SUM, asegurando la participación de todos los agentes del sistema para la planificación y ordenación de las enseñanzas universitarias en la Comunidad de Madrid.",4
299,"Establecimiento de criterios claros para la autorización y el régimen de las universidades, tanto públicas como privadas, primando en todo momento su carácter de servicio público.",4
300,"Desarrollo de un modelo de financiación plurianual, predecible, suficiente e incentivador para las universidades públicas madrileñas. Se establecerán contratos programa, definidos a partir de
la planificación estratégica de cada universidad y de las prioridades regionales, que incluirán actuaciones económicas, docentes, científicas, innovadoras y de tercera misión.",4
301,"Las universidades rendirán cuentas ante la sociedad de sus actividades y mantendrán portales de transparencia, informando puntualmente del grado de cumplimiento de los indicadores que se establezcan.",4
302,Promoción de la vocación internacional de las universidades a través del Espacio Europeo de Educación Superior.,4
303,"Puesta en marcha de un plan de choque para la modernización y contra la precariedad en las universidades dotado con 75 millones de euros, orientado a asegurar una financiación suficiente, retener y captar profesorado de alta calidad, estabilizar y mejorar las condiciones del personal docente e investigador (PDI) y del personal de administración y servicios (PAS), promover la igualdad de género y asegurar una docencia de calidad y segura, en cualquier situación.",4
304,"Impulsar la bajada de los precios públicos hasta niveles del curso 2011 como se regula en el Real Decreto 17/2020, con el objetivo de lograr progresivamente la gratuidad de la primera matrícula, la equiparación de los precios públicos de máster a los de grado y la exención del pago de la enseñanza superior a víctimas de violencia de género y a sus hijas e hijos.",4
305,Renovar las sedes de las Escuelas Artísticas Superiores y mejorar sus servicios.,4
306,"Implementar un sistema de becas universitarias (15.000 nuevas becas) o tasas reducidas, gestionado directamente por la Comunidad de Madrid, que incluya becas salario para asegurar que ningún estudiante no pueda acceder a estudios universitarios por motivos socioeconómicos.",4
307,Potenciar un verdadero y ambicioso plan para promocionar los estudios STEM con la finalidad de mejorar las competencias de la población en las habilidades tecnológicas y matemáticas mediante programas que incentiven su estudio entre las jóvenes.,4
308,"Diseñar e implantar un Plan de Choque contra la Precariedad en las Universidades, orientado a retener y captar profesorado de alta calidad y a estabilizar y mejorar las condiciones del perso-
nal docente e investigador (PDI) y del personal de administración y servicios (PAS).",4
309,"Promover la igualdad de género en las figuras académicas más destacadas, garantizando una presencia de al menos el 40% de mujeres en los órganos colegiados de libre designación, así como en todos los tribunales y comisiones de procesos selectivos de acceso y de valoración.",4
310,"CIENCIA, CONOCIMIENTO, INNOVACIÓN Y DIGITALIZACIÓN",4
311,"Impulsar un Pacto por la Ciencia que permita disponer de un marco de acción a medio y largo plazo, que no se vea afectado por posibles cambios políticos, y que, ante todo, busque una garantía en las inversiones públicas y sirva como impulso a un nuevo modelo de región con un desarrollo económico basado en la creación de conocimiento científico y en sus aplicaciones tecnológicas, También debe reducir trabas burocráticas, reforzar la atracción y retención del talento investigador, incrementar progresivamente la inversión en I+D en línea con las recomendaciones de la Unión Europea, fomentar una transferencia de conocimiento efectiva entre investigación científica y tejido empresarial innovador, incluyendo el trasvase de investigadores (Universidad-Empresa), y facilitar la conciliación familiar y la promoción de la paridad. Nos comprometemos a alcanzar a medio plazo una inversión en I+D+i del 2% del presupuesto regional.",4
312,"Diseñar y poner en marcha un nuevo y ambicioso Plan Regional de Ciencia, Investigación, Tecnología e Innovación con, al menos, las siguientes características: ",4
313,"Un programa TalentuM de atracción de excelencia y talento para Madrid (nuevas incorporaciones, dotación de personal adicional, equipamiento y gastos de funcionamiento, similar a los programas Marie Curie, ICREA o Ikerbasque). Los investigadores y proyectos seleccionados se evaluarán periódicamente para consolidar los equipos mediante incrementos salariales. El objetivo es incorporar rápidamente 1.000 nuevos investigadores.",4
314,Apoyar la consolidación de los grupos de investigación existentes y creación de nuevos emergentes.,4
315,Financiar proyectos de investigación competitivos que promuevan la cooperación entre los grupos de investigación y las empresas e instituciones de la región.,4
316,Promover la cultura científica en la ciudadanía e incrementar la visibilidad de la actividad científica en la sociedad.,4
317,"Un programa estratégico de impulso al emprendimiento, que incluya fomentar la creación de nuevas empresas de base tecnológica, afianzar el talento y atraer financiación, con una Oficina Madrileña del Emprendimiento como punto de información, ayuda, orientación y agente de simplificación burocrática, que cuide el emprendimiento femenino y apoye el ciclo completo del emprendimiento, desde el asesoramiento inicial, coordinación de viveros e incubadoras, cooperación con clusters, mentoring y coaching, acceso a financiación, internacionalización y retroalimentación.",4
318,"Puesta en marcha de ambiciosos proyectos estratégicos para la recuperación y modernización económica y programas complementarios en temas como Medicina y terapias de vanguardia y personalizada, Transporte y movilidad sostenible, Big Data para servicios sociales y públicos asegurando seguridad, privacidad ética e inclusividad, computación y tecnologías cuánticas, soluciones tecnológicas ante el riesgo social, etc.",4
319,Introducir mecanismos que fomenten la colaboración público-privada en la financiación y desarrollo de inversiones de I+D+i:,4
320,"Impulsar un sistema de gestión y de financiación flexible, a través de alguna entidad con la forma jurídica que sea más apropiada, dedicada al apoyo a actividades, iniciativas y empresas en el ámbito de la I+D+i, con especial incidencia en startups de carácter innovador, el apoyo a la generación de conocimientos de alto valor añadido en diversos campos, especialmente aquellos enfocados a retos de la sociedad como la transición ecológica, biomedicina o agenda digital. Esta entidad debe liderar, asimismo, la conexión de recursos e investigaciones entre universidades, empresas, IMDEA y centros de investigación biomédica.",4
321,"Cambiar las estructuras de funcionamiento y financiación de las actividades en I+D de las universidades, de manera que se estimule una mayor colaboración y permeabilidad del sector empresarial e industrial con las instituciones académicas y se favorezca la correspondiente labor de transferencia tecnológica.",4
322,Colaborar con las universidades de nuestra región para facilitar la transferencia de conocimiento y la colaboración. Apoyar el desarrollo de oficinas de emprendimiento en las universidades públicas madrileñas.,4
323,"Introducir medidas compensatorias para que las mujeres no se vean penalizadas por los períodos ligados a la maternidad y la conciliación en el acceso a becas de excelencia y contratos competitivos, así como en la evaluación de sus trayectorias científicas y académicas, en línea con la normativa impulsada por el Gobierno de la nación en esta materia",4
324,Crear una Oficina Regional de Asesoramiento Científico con dos cometidos: informar proposiciones y proyectos del Gobierno regional y de la Asamblea de Madrid desde el punto de vista científico y proponer a los poderes públicos regionales alternativas de regulación sobre innovaciones tecnológicas con el fin de que la Comunidad de Madrid pueda aprovechar las oportunidades del cambio tecnológico,4
325,CULTURA,4
326,"Desarrollo de líneas de avales y ayudas para los sectores empresariales de la cultura, la organización de eventos, autónomos y artistas, hasta que se recupere el nivel de actividad similar al anterior a la crisis. Estudiar la posibilidad de ampliar plazos para justificar las subvenciones para actividades culturales, agilizando los pagos que pudieran quedar pendientes, con el objetivo de inyectar liquidez en el sector. Dentro del plan de las ayudas directas comprometidas se establecerán líneas concretas para el sector cultural.",4
327,"Promover un Plan estratégico de I+D+i en cultura digital para el fortalecimiento de las industrias culturales y recreativas, la trasformación del sector audiovisual y el fomento de la creación digi-
tal en la Comunidad de Madrid.",4
328,"Impulsar un Pacto Autonómico por la Cultura, que proteja e impulse la actividad cultural, contribuya al desarrollo de las industrias culturales y de la creatividad, afiance un modelo sostenible de crecimiento, apoye a los jóvenes creadores, favorezca la creación de nuevos públicos y profundice en el apoyo al tejido amateur.",4
329,"Impulsar el Bono Joven Cultural de la Comunidad de Madrid, con el objetivo de hacer la cultura accesible para la juventud de nuestra región.",4
330,"Presentación de un proyecto de Ley del Cine y el Audiovisual de Madrid, siguiendo el ejemplo de otras comunidades, en la que se incluyan los apartados de producción, promoción, distribución y exhibición, organización de festivales, formación e innovación tecnológica.",4
331,"Vamos a diseñar un mapa de centros de enseñanzas de régimen especial en todo el territorio, como base para la extensión de la oferta. A su vez es preciso mejorar la compatibilización de la educación secundaria con la práctica deportiva de alto nivel o",4
332,Promover la declaración como bien de interés cultural de la casa de Vicente Aleixandre y el acuerdo entre las tres administraciones para su adquisición y transformación en la Casa de la Poesía.,4
333,Concretar el apoyo y defensa a las librerías en la Región que desempeñan y han desempeñado un papel clave durante la pandemia como espacios de activación cultural. Garantizar a las librerías su continuidad en la comercialización y suministro a las familias y centros educativos de libros de texto. Será clave para el logro de éste objetivo plantear una alternativa al Acuerdo marco para el suministro de libros de texto a los centros públicos con las propuestas del sector de libreros y libreras de Madrid.,4
334,"Crear nuevos públicos para la cultura, especialmente en aquellas disciplinas menos populares, apoyando las asociaciones de espectadores y la difusión de actividades. Fomentar los contenidos culturales en el ente público Telemadrid y que cuente con apoyo, la financiación y la difusión de la cultura.",4
335,"Apoyar la inversión en productos culturales digitales, como videojuegos y otros formatos multimedia, introduciendo en
ellos contenidos educativos y de género.",4
336,"Potenciaremos la profesionalización del sector teatral y trabajaremos por la excelencia y la calidad como seña de identidad para Madrid, con la creación de planes de formación, empleo y reinserción laboral para artistas del sector y para la adecuada sostenibilidad de los espacios de exhibición.",4
337,"Arbitraremos medidas para paliar la desaparición de compañías de danza en la Comunidad de Madrid, generando un tejido estable que asegure recursos suficientes para la sostenibilidad del sector, compañías y trabajadores de la danza. Daremos impulso a la danza más allá de las ayudas económicas con medidas complementarias y adicionales de promoción, revisando y reformulando al mismo tiempo el modelo de compañías residentes y el apoyo a las escuelas de danza.",4
338,MADRID GLOBAL Y EUROPEÍSTA,4
339,"En un mundo interconectado y complejo, donde a los madrileños les afectan las decisiones y los acontecimientos que ocurren fuera de nuestras fronteras, la Comunidad de Madrid debe tener voz propia en las instituciones europeas y globales. Así, nuestra región debe participar en Bruselas y en la construcción europea a través del Comité de las Regiones, defendiendo los intereses de la ciudadanía y de nuestras empresas, instituciones y universidades de forma constructiva y con lealtad institucional.",4
340,Nuestra política europea desde la Comunidad de Madrid tendrá como principales objetivos:,4
341,"Contribuir a la profundización de la UE, fortaleciendo la Europa de las regiones y los municipios",4
342,Participar de forma leal y constructiva en la conformación y desarrollo de las posiciones de España en la Unión,4
343,Promover la presencia e intereses de la región en las decisiones de la Unión Europea,4
344,Alentar la participación de la ciudadanía madrileña en los asuntos comunitarios.,4
345,"Promover la elaboración y puesta en marcha de una política europea de Madrid basada en el consenso entre los partidos parlamentarios y los agentes económicos y sociales, que cuente desde el primer momento con el concurso activo de los ayuntamientos de la región, representados por la Federación de Municipios de Madrid.",4
346,"La Comunidad de Madrid participará activamente en la Conferencia sobre el Futuro de Europa con el objetivo de reforzar el papel de la UE, promoviendo el debate ciudadano sobre el presente y futuro de la misma.",4
347,Desde la Comunidad de Madrid seremos un miembro proactivo del Comité de las Regiones.,4
348,"Fortalecer los recursos y las capacidades de nuestra Oficina de Representación ante la UE, entre cuyas funciones será prioritaria la de colaborar efectivamente con los ayuntamientos y los agentes económicos y sociales.",4
349,"Participar de forma activa y comprometida en la Conferencia para Asuntos Relacionados con la UE del Estado, a fin de que los intereses y proyectos de la región sean tenidos debidamente en consideración.",4
350,"Como región capital promoveremos la cooperación con nuestras homólogas de la UE, Iberoamérica y el Mediterráneo sobre los asuntos que nos sean comunes, sin olvidar nuestra especial complicidad con el Ayuntamiento de Madrid.",4
351,"Ser parte activa de la Agenda 2030 de las Naciones Unidas, contribuyendo, en coherencia con los esfuerzos del Estado, al cumplimiento de los Objetivos de Desarrollo Sostenible.",4
352,"Dar a la Cooperación al Desarrollo el carácter de política pública y la relevancia presupuestaria e institucional que requiere, creando una Agencia regional con los recursos necesarios. Compartimos los compromisos en Cooperación al Desarrollo propuestos por la Red de ONGD de Madrid, incluyendo el de alcanzar para esa política el 0,4 % del presupuesto en 2023 y el 0,7 % en 2030.",4
353,"Nos comprometemos con la defensa de la legalidad internacional, los Derechos Humanos, la igualdad de género y los principios democráticos en el Mundo, siendo, de acuerdo con la
legislación europea y española y nuestras capacidades presupuestarias, una región de asilo y refugio.",4
354,NO DEJAR A NADIE ATRÁS,4
355,"Pese a su potencial económico, la Comunidad de Madrid tiene un gasto social un 10% inferior a la media nacional. Dar la espalda a la solidaridad ha tenido sus consecuencias: Madrid ha sido la región con más personas fallecidas por coronavirus en residencias, la lista de espera para las ayudas por dependencia no ha dejado de crecer, los precios del alquiler son los más altos de toda España y no se ejecutan los fondos para asegurar la igualdad entre hombres y mujeres. Nuestra prioridad es clara: no dejar a nadie atrás. ",4
356,"Queremos desarrollar plenamente a nivel regional el nuevo
pilar del Estado de Bienestar que es el Ingreso Mínimo Vital, apostar por el envejecimiento activo y los cuidados para nuestros mayores, dar más oportunidades a los jóvenes y construir un gran parque de vivienda pública. Son medidas no solo para proteger, sino también para generar empleo y crecimiento de forma sólida. Y no dejar a nadie atrás también implica proteger la igualdad de género y la diversidad racial y sexual frente a los ataques del extremismo de derechas con nuevas normas de igualdad entre hombres y mujeres o contra los actos y delitos de odio.",4
357,SERVICIOS SOCIALES Y LUCHA CONTRA LA POBREZA.,4
358,"Una sociedad justa es aquella en la que la solidaridad con los más vulnerables se refleja también desde un Gobierno que la asuma como responsabilidad propia y que no la delegue en las iniciativas de caridad. Una sociedad verdaderamente progresista no deja a nadie atrás, y especialmente durante una emergencia social y sanitaria como la de la pandemia de la COVID-19. El proceso de recuperación debe aportar garantía real de derechos y una financiación adecuada para llevar a cabo estos objetivos, sobre todo con aquellos colectivos más vulnerables.",4
359,Proporcionar a las familias beneficiarias del Ingreso Mínimo Vital un complemento autonómico de 150 euros al mes.,4
360,"Revisar la Ley de Renta Mínima de Inserción para coordinar las prestaciones con el Ingreso Mínimo Vital. Con el objetivo principal de luchar contra la pobreza infantil se aplicará un suplemen-
to de 200 euros al mes a aquellas familias perceptoras de la Renta Mínima de Inserción que cuenten con menores a su cargo.",4
361,Establecer itinerarios de inclusión social y laboral efectivos vinculados a los anteriores instrumentos para sacar a las personas de su vulnerabilidad.,4
362,"Aprobar un Plan de Emergencia Social en la Comunidad de Madrid, con especial incidencia en los grupos de población en situación de especial vulnerabilidad. Este Plan abordará:",4
363,"Un diagnóstico de situación que permita evaluar el impacto social de la pandemia de COVID-19 en los diferentes grupos de población, con referencia expresa a su impacto por género, grupos de edad, población con discapacidad y población perteneciente a minorías étnicas o colectivos migrantes.",4
364,"Garantizar presupuestariamente la inversión que necesita el sistema de servicios sociales, estableciendo sistemas de financiación objetivos y estables con los Ayuntamientos y el Tercer Sector; aumentando y dotando de manera más amplia las ayudas de emergencia y especial necesidad tanto en pago de suministros como de alimentos a familiasa través un fondo extraordinario, que garantice la cobertura de necesidades básicas con un sistema coordinado entre las administraciones autonómica y locales, así como con las entidades sociales y vecinales, para hacer frente a los efectos de la crisis en los colectivos más vulnerables.",4
365,"Las reformas que permitan minorar este impacto y encauzar una recuperación social, al objeto de prevenir el riesgo de exclusión y corregir situaciones de exclusión social, con consideración expresa de aquellas situaciones de cronicidad.",4
366,"Las garantías que puedan desplegarse, con carácter de atención de emergencia, para hacer frente a circunstancias específicas de privación material severa que determinan la situación de pobreza de sus beneficiarios, en necesidades relacionadas con derechos básicos como la alimentación, la vivienda, la salud o la educación, entre otros.",4
367,"Implantar una Tarjeta Social en colaboración con los ayuntamientos, que facilite el acceso a las prestaciones del sistema
de servicios sociales y progresivamente incorpore servicios y prestaciones de otras áreas tales como programas de formación y acompañamiento al empleo, red de bibliotecas y centros deportivos.",4
368,"Revisar y modernizar la normativa de carácter social, comenzando por la propia Ley 11/2003, de 27 de marzo, de Servicios Sociales, aprobando una nueva Ley autonómica que garantice derechos, en todo el territorio autonómico y que reúna de manera integrada todos los centros, servicios y recursos de utilización pública, definiendo con claridad las competencias autonómicas y municipales, refuerce los servicios sociales municipales y apueste por servicios de control y gestión públicos, con dotación presupuestaria suficiente como para poder avanzar en el acompañamiento y la innovación social.",4
369,"Desarrollar un Plan de calidad de los servicios del Sistema de Promoción de la Autonomía Personal y Atención a las Personas en Situación de Dependencia, que garantice la intensidad en la atención de acuerdo con las necesidades de las personas, ampliando y mejorando las prestaciones de teleasistencia con la incorporación de nuevas tecnologías y de atención domiciliaria, para incrementar el ritmo de contactos, verificación y vigilancia de la población beneficiaria, así como la flexibilización de la atención domiciliaria para favorecer la permanencia de las personas mayores en el propio domicilio y medio familiar y social. Se establecerán las ratios de personal y necesidades materiales de cada uno de los servicios, Asimismo, se abordará el aumento presupuestario en cumplimiento de la Ley 39/2006 de 14 de diciembre, que establece que la Comunidad Autónoma tiene que aportar, al menos, la misma cuantía que el Estado.",4
370,Aprobar un Plan de choque para reforzar la atención a las personas en situación de dependencia que quieran seguir viviendo en su domicilio:,4
371,Agilice la tramitación de las valoraciones de la dependencia y elimine las listas de espera de personas a quien ya se ha valorado.,4
372,Garantice la teleasistencia como prestación universal para las personas que están en su domicilio.,4
373,Amplíe las horas y mejore el Servicio de Ayuda a Domicilio.,4
374,"Promueva Centros de Día, especialmente en municipios pequeños, y priorice su especialización.",4
375,Refuerce los Servicios Sociales municipales y coopere con Ayuntamientos y Tercer Sector.,4
376,"Crear un fondo de emergencia contra la pobreza y exclusión social coordinado con los servicios sociales municipales y mancomunidades para atender necesidades inaplazables, tales como alimentación, medicinas, prótesis, tratamientos de salud, ayudas para gastos de energía en los hogares o material escolar.",4
377,"Impulso y cumplimiento del Pacto Regional de la Cañada Real, en todos sus términos, en colaboración con los municipios afectados y la Delegación del Gobierno en Madrid.",4
378,"Mejorar la gestión del 0,7 del IRPF. El proceso debe ser más transparente con una convocatoria pública que establezca plazos y bases para que el Tercer Sector pueda gestionar ese fondo con un criterio de reparto adecuado y eficiente.",4
379,"Creación de bonos sociales digitales similares a los ya establecidos en suministros básicos, destinados a la universalización del acceso igualitario a internet, en especial durante las etapas educativas y laborales.",4
380,DISCAPACIDAD,4
381,"La Comunidad de Madrid ha de volver a ser el espacio que acoge a todos y a todas sin distinción y que garantiza la atención y las oportunidades necesarias a las personas con capacidades diferentes tanto físicas como psíquicas. Madrid les ofrecerá facilidades para integrarse en la sociedad, en la formación y en el trabajo con arreglo a sus posibilidades y a su potencial, creando recursos y presupuestando una financiación adecuada para garantizar la plena igualdad",4
382,"Para reforzar la autonomía personal aprobaremos una Ley de Protección y Apoyo Garantizado para las personas con discapacidad psíquica que articule un sistema de planificación de apoyos a lo largo de la vida, tenga en cuenta sus preferencias y ofrezca una garantía de residencia cuando dejen de contar con la red familiar.",4
383,Implantar un Plan Integral para la Atención a Personas con Trastornos del Espectro Autista.,4
384,"Adoptaremos medidas y crearemos recursos para impulsar el acceso de las personas en situación de discapacidad al mercado laboral, así como el fomento de la contratación y el tránsito desde los centros especiales de empleo al empleo ordinario. También aprobaremos ayudas efectivas a las empresas para la adaptación de los puestos de trabajo y promoveremos el acceso al empleo público.",4
385,"Potenciar los presupuestos destinados a la Red Pública de atención social especializada a personas adultas con discapacidad física, intelectual y sensorial, a la Red Pública de atención social especializada a personas con enfermedad mental y a la Red Pública de Atención Temprana.",4
386,"Incluir en la Ley de Servicios Sociales y en su memoria económica los contenidos específicos sobre políticas de la discapacidad. Estudiar la posibilidad del desarrollo de la Ley de Garantías de los Derechos de las personas con discapacidad de la Comunidad de Madrid y revisar la Estrategia madrileña de atención a personas con discapacidad, atendiendo al impacto negativo causado por la COVID 19, tanto en el tejido asociativo de atención social de la discapacidad, como en las personas con discapacidad y en sus familias.",4
387,VIVIENDA,4
388,"La vivienda no puede ser un privilegio para unos pocos, debemos cambiar la política de acceso a la vivienda para garantizar el acceso a ella como derecho constitucional. Por eso, los socialistas nos comprometemos a blindar las viviendas públicas para que ningún fondo buitre pueda adquirir viviendas sociales e iniciaremos construcción de nuevas viviendas públicas para alquiler asequible o social.",4
389,"Para cambiar la situación actual, también debemos apostar por otro modelo que permita a los jóvenes acceder a la vivienda y emanciparse, realizar una ordenación racional del suelo (lejos de las especulaciones actuales) y garantizar que las cesiones se realicen para equipamientos y servicios públicos.",4
390,"Aprobar una Ley de Vivienda de la Comunidad de Madrid,
que atienda, entre otros, a los siguientes principios: Regular la garantía de los ciudadanos a acceder a una vivienda digna y adecuada; establecer mecanismos para evitar la existencia de viviendas vacías; aprobar medidas que eviten la ausencia de vivienda para las personas desahuciadas y proporcionar alternativas habitacionales para personas especialmente vulnerables; establecer medidas para combatir la pobreza energética, que se adecuen al objetivo de eficiencia energética y favorecer la creación de parques públicos de vivienda protegida.",4
391,"Ningún ayuntamiento de la Comunidad de Madrid podrá vender viviendas públicas a fondos de inversión también llamados fondos buitre. La vivienda pública será por ley destinada en Madrid, única y exclusivamente, a vivienda social.",4
392,Iniciar en los próximos 2 años la construcción de más de 15.000 nuevas viviendas públicas para alquiler asequible o social.,4
393,"Ayudar a los jóvenes madrileños, a acceder a su primera vivienda a través de programas de ayuda destinados a la compra, rehabilitación y fomento del alquiler con el objetivo de fomentar su emancipación. Estudiar nuevas fórmulas enfocadas a los jóvenes como el alquiler acumulado.",4
394,"Impulsar un Plan de Rehabilitación de Viviendas para rehabilitar 521.000 inmuebles en la región, en base a criterios de eficiencia energética y accesibilidad, así como actuaciones de regeneración y renovación urbana.",4
395,"Abrir un amplio debate para aprobar una nueva ley del suelo integral, que incorpore aspectos de ordenación territorial, planificación, urbanismo y medio ambiente. Debe servir para terminar con un modelo especulativo y mejorar la calidad de vida de la ciudadanía, atendiendo a la transparencia en la información y a la participación ciudadana. Esta Ley debe ocuparse, entre otras muchas cosas, de la rehabilitación y regeneración urbana, de la reducción de los usos excesivos del suelo, de la movilidad y la accesibilidad, de dotar de un adecuado número de viviendas públicas y recuperando las cesiones a los máximos legales.",4
