id,phrases
884,Nos comprometemos al pago en 30 días de las facturas públicas e intereses de demora y a evaluar con el sector la implantación de una prestación por cese de actividad y de los contenidos de una ley de segunda oportunidad. 
885,Aplicaremos en el ámbito de las competencias autonómicas el control y sanción de conductas empresariales que promuevan la existencia de falsos autónomos mediante la inspección de las empresas en sectores proclives al ocultamiento de la figura del trabajador por cuenta ajena.
886,Impulsaremos las start-ups mediante la adecuación al ámbito de la Comunidad de Madrid del Proyecto de Ley de fomento del ecosistema de start-up; el fomento del uso de instrumentos de compra pública innovadora en los ayuntamientos y en la comunidad; facilitaremos su establecimiento en los parques tecnológicos; la creación de un índice de ayudas para start-ups; el apoyo especial a las de impacto social y/o sostenible y la inclusión de los representantes de start-ups.
887,"Consumo, comercio y turismo"
888,"Nuestro modelo de sociedad con justicia social y que cuida de la salud de sus miembros, de la naturaleza y de sus ciudades, requiere de un consumo responsable."
889,"Los/as consumidores/as tienen que poder expresar sus propuestas y las administraciones públicas tienen la obligación de contribuir a su materialización, regulando la actividad empresarial y favoreciendo el consumo responsable."
890,"El turismo y el comercio tienen un importante papel en la articulación del territorio urbano y rural y en la creación de empleo, y juntos de-ben afrontar conjuntamente un gran desafío del siglo XXI: conciliar los intereses entre la tradicional vida vecinal y la masificación turística."
891,Promoveremos la colaboración solidaria en la gestión de políticas turísticas de interés común con las Comunidades Autónomas limítrofes para optimizar y mejorar el flujo turístico que llega a Madrid.
892,"Para acompañar la salida progresiva de las restricciones provocadas por la pandemia, facilitaremos la racionalización del uso de espacios al aire libre en la hostelería y restauración con el objetivo de conciliar el cuidado de la salud de trabajadores/as, clientes y vecinos/as con la recuperación de la actividad económica del sector."
893,Fomentaremos la creación de Grupos de Consumo colectivo que negocien condiciones favorables con los proveedores y que desarrollen estrategias de consumo responsable y participativo.
894,"Exigiremos al Gobierno de España que lleve a cabo una regulación responsable en adultos del cannabis, a fin de proteger mejor la salud y la seguridad de los usuarios adultos con un producto que cuente con todos los estándares de calidad certificados, alejar el cannabis de los menores dificultando su acceso y mantener los beneficios fuera del mercado negro reforzando nuestro tejido productivo e incrementando los ingresos públicos de una industria en la que España puede ser puntera."
895,"Impulsaremos la compra en pequeños comercios, PYMES, hostelería y restauración y asistencia a actividades del sector de la cultura a través de bonos de descuento que los consumidores puedan utilizar en comercios de proximidad, pymes, hostelería y para la adquisición de entradas de actividades culturales."
896,"Negociaremos una reforma concertada con representantes sociales, laborales y empresariales, con el objetivo de favorecer la protección del pequeño comercio y contra la precarización de las condiciones de trabajo, que implique la sustitución urgente de la actual Ley de Dinamización de la Actividad Comercial en la Comunidad de Madrid."
897,"Crearemos un sello de Calidad del Empleo, de forma que los municipios reconozcan la responsabilidad social y la generación de empleo de calidad en sus proveedores."
898,Diseñaremos y ejecutaremos un Plan de Actuación para la Reconversión y Modernización del Comercio Ambulante en la Comunidad de Madrid.
899,"Agilizaremos la distribución de las compensaciones por parte del gobierno, establecidas en el decreto ley Real Decreto-ley 5/2021, de 12 de marzo, de medidas extraordinarias de apoyo a la solvencia empresarial en respuesta a la pandemia de la COVID-19."
900,"Crearemos canales específicos para la presentación, ayuda en la confección y desarrollo de programas Next Generation de la Unión Europea, especialmente para las pequeñas y medianas empresas."
901,Impulsaremos un plan de promoción que genere confianza en los mercados internacionales y que presente a la comunidad de Madrid como un destino seguro que ha adoptado todas las medidas necesarias para prevenir la COVID-19.
902,Haremos una reordenación y adecuación de las normas para acceder a determinados espacios naturales que por sus características son muy vulnerables.
903,"La implementación de transportes alternativos tipo lanzaderas, parking disuasorios y/o limitaciones de aforo y horarias se hacen necesarias para regular el acceso y la satisfacción de las personas. Para ello es necesaria la toma de decisiones coordinadas con el P.N. del Guadarrama y la implicación de los pueblos limítrofes afectados y en general, de cualquier municipio afectado por esta situación."
904,Crearemos la marca «Turismo Comunidad de Madrid» desde una perspectiva de turismo sostenible.
905,"Revisaremos los Planes de Ordenación de los Espacios Naturales protegidos en todo aquello relacionado con actividades turísticas, así como su cumplimiento incluyendo una reordenación y adecuación de las normas para acceder a determinados espacios que por sus características los hacen muy vulnerables."
906,"Para conseguirlo se implementarán Planes Estratégicos de transportes alternativos tipo lanzaderas, parkings disuasorios y/o limitaciones de aforo y horarios para regular el acceso y la satisfacción de las personas."
907,"En esa estrategia, son necesarias decisiones en el P.N. del Guadarrama y con la implicación de los pueblos limítrofes afectados y en general, de cualquier municipio afectado por área de impacto."
908,Articularemos con ayudas públicas la creación de infraestructuras para una Red logística de producción y distribución de productos agroecológicos en la Comunidad de Madrid.
909,"Implementaremos en toda la Comunidad de Madrid una estrategia apostando por los productos agroalimentarios de proximidad, de temporada, sin cánones estéticos y facilitando su venta a granel."
910,Garantizaremos que las Oficinas del Consumidor ofrezcan un adecuado asesoramiento preventivo a los ahorradores y consumidores de productos y servicios financieros y un asesoramiento jurídico ante las reclamaciones colectivas que procedan de una inadecuada y/o ilegal oferta financiera.
911,"Impulsaremos el ciclismo como una opción de turismo desestacionalizado, que permite valorar de manera sostenible el patrimonio cultural y natural del territorio; con un portal web específico que recoja toda la oferta de rutas y establecimientos y/o servicios enlazados, con ayudas al sector que se adapte a la oferta cicloturística."
912,Una Comunidad que apuesta por la innovación y la ciencia
913,La I+D+i de la Comunidad de Madrid se ha visto gravemente perjudicada en la última década debido a las políticas públicas de austeridad y de mala gestión que se han llevado a cabo por los gobiernos del Partido Popular.
914,Dichas políticas han provocado una disminución importante tanto de la inversión pública como de la privada en proyectos de I+D.
915,"Específicamente, el porcentaje del PIB dedicado a I+D en la Comunidad de Madrid ha caído un 17% entre 2010 y 2018, aproximadamente el doble de la caída media (8,8%) a nivel nacional."
916,"Además, solamente el 8,48% de la inversión pública en I+D de la Comunidad de Madrid procede del presupuesto regional."
917,"Esto es debido a que solamente el 0,72% del presupuesto de nuestra región es dedicado a I+D, lo que sitúa a Madrid en el puesto 13 de las 17 comunidad autónomas en inversión en I+D."
918,La transferencia de conocimiento desde las instituciones públicas de investigación a las empresas privadas y el desarrollo de proyectos de innovación también se han visto gravemente afectados por las políticas del Partido Popular.
919,"En concreto, entre 2008 y 2017 las empresas madrileñas han invertido un 32% menos en innovación, a pesar de que Madrid es la segunda comunidad autónoma con mayor número de empresas innovadoras."
920,"Esta baja inversión privada está motivada por una casi inexistente inversión pública en innovación, ya que solamente el 0,7% de las empresas madrileñas reciben financiación autonómica para desarrollar actividades de innovación."
921,"Desde Más Madrid proponemos a todos los partidos políticos un Pacto Regional por la Ciencia que fortalezca la I+D+i madrileña y la oriente hacia la mejora del bienestar de la ciudadanía de nuestra región a través de la resolución de los grandes retos actuales, como el cambio climático, la movilidad sostenible, la despoblación o la brecha digital."
922,"Las políticas científicas deben ser uno de los pilares fundamentales para reconstruir la Comunidad de Madrid después de la crisis de la COVID-19, tanto desde el punto de vista económico como social."
923,"Esta reconstrucción estará basada en el fortalecimiento de la ciencia básica que se realiza en las instituciones públicas, y en una clara apuesta por la transferencia de conocimiento a las empresas privadas que fomente proyectos de innovación capaces de desarrollar nuevas tecnologías y de generar empleo de calidad."
924,"Además, uno de los objetivos principales del pacto que proponemos es la mejora de las carreras investigadora, técnica y de gestión, fomentando la plena igualdad de género en todos los estadios de dicha carrera, sobre todo en los puestos de mayor rango."
925,Los dos peldaños que sustentan nuestro Pacto Regional por la Ciencia son:
926,"La implementación de un nuevo modelo de gestión científica con mayor financiación pública y mejor eficiencia, para llegar al 2% del PIB en 2023 y al 3% en 2030."
927,"Este modelo organizará la investigación pública y la innovación empresarial en torno a misiones cuyo objetivo sea solucionar los retos más importantes para nuestra sociedad, especialmente aquellos que conducen a una mayor justicia social. Además, la innovación empresarial será estimulada con la compra pública de innovación."
928,"La creación de la Agencia Madrileña de I+D+i que coordine y gestione la investigación pública, fomente la ciencia abierta y la transferencia de conocimiento a las empresas y organizaciones sociales, evalúe los proyectos y las políticas públicas, incluyendo el apoyo a la carrera científica de las mujeres, y divulgue la investigación científica y humanística que se hace en nuestra región a través de la ciudadanía fomentado así la participación ciudadana."
929,Partiendo de estos dos pilares fundamentales se desarrollarán los siguientes objetivos más específicos:
930,Crearemos un programa de excelencia regional integral que mejore y regule claramente las carreras en ciencia.
931,"Este plan incluirá todas las etapas de la carrera científica —predoctoral, postdoctoral, consolidación y escalas permanentes— en Organismos Públicos de Investigación, Hospitales y Universidades públicas."
932,"La planificación de ese itinerario asegurará que después de los periodos de formación haya una oferta suficiente de plazas permanentes para consolidar una plantilla estable y suficiente de investigadores e investigadoras en la Comunidad de Madrid, coordinando esta oferta con la del gobierno central."
933,"Además, también se establecerán y regularán las carreras del personal técnico y del personal de gestión que actualmente sufren un alto grado de precariedad, especialmente las etapas de promoción y consolidación."
934,Incrementaremos progresivamente la inversión directa de la Consejería de Sanidad hasta los 40 millones anuales para la investigación biomédica en los Hospitales y Fundaciones de Investigación Biomédica.
935,"Definiremos las prioridades de la agenda de I+D biomédica de manera que respondan a las necesidades de salud de la población, pongan en el centro a las personas y no estén dirigidas únicamente por el beneficio económico y los intereses empresariales."
936,"Con este objetivo en mente, el 25% del presupuesto en investigación biomédica irá destinado a la investigación e innovación en salud mental, priorizando la incorporación estable y el desarrollo profesional del personal investigador."
937,"Romperemos el techo de cristal en I+D+i en la Comunidad de Madrid implantando un sistema evaluable justo y transparente que asegure la incorporación de más mujeres en todos los campos de investigación, gestión y dirección de proyectos, especialmente en los puestos de mayor nivel que es en donde ocurren actualmente las mayores tasas de desigualdad de género. Dicho sistema será coordinado mediante la creación del Observatorio Mujer y Ciencia dentro de la Agencia Madrileña de I+D+i."
938,"Impulsaremos la adopción de las directrices de la Ciencia e Innovación Responsable en todos los planes y programas de I+D siguiendo sus principios de educación científica, igualdad de género, acceso abierto, gobernanza, ética y participación ciudadana."
939,"Conseguiremos de esta manera que los resultados de los procesos de investigación e innovación se transformen en resultados sociales y cumplan con los valores, necesidades y expectativas de las personas."
940,"Adoptar la Ciencia e Innovación Responsable significa involucrar a los actores sociales y ciudadanos en las actividades de investigación e innovación desde el principio, asegurar la igualdad de género en el proceso y el contenido de la investigación, respetar los derechos fundamentales y los principios éticos, proporcionar herramientas de gobernanza que fomenten la responsabilidad, asegurar el acceso a los resultados científicos (acceso abierto) y promover la educación científica formal e informal."
941,La respuesta de la comunidad científica y de la sociedad al SARS-CoV-2 es un ejemplo de esta alineación de los intereses de las personas con los objetivos de la comunidad científica dentro de un marco de cooperación coordinada y abierta.
942,"Aumentaremos un 0,14 anual el porcentaje de PIB dedicado a I+D de manera que en 2023 llegue al 2% y en 2030 alcance el 3%."
943,"Para ello, fomentaremos la I+D privada de manera que pase del 58,9% del total invertido en I+D en la actualidad al 61% en 2023 y al 68% en 2030, convergiendo así con la media europea."
944,"También aumentaremos la aportación directa de la Comunidad en I+D, para pasar del escaso 8,5% que representa actualmente sobre la inversión pública total (incluyendo la estatal, europea, y de otras fuentes) al 11,5% en 2023 y al 15% en 2030."
945,Elaboraremos en el menor tiempo posible el 6º Plan Regional de Investigación Científica e Innovación Tecnológica 2021-2027 (PRICIT VI) que el gobierno regional actual ha sido incapaz
946,"de realizar a tiempo, dotándolo de una gobernanza eficiente, un cuadro de mando claro y un seguimiento con evaluación constante y transparente."
947,"Este PRICIT VI nos permitirá además captar fondos, cofinanciar y complementar tanto los planes europeos HORIZONTE EUROPA, RIS3 de especialización inteligente, como los estatales Estrategia Española de Ciencia, Tecnología e Innovación 2021-2027 así como los planes de recuperación de la crisis de la COVID-19."
948,"Crearemos un grupo permanente de asesoramiento que identifique los principales retos sociales, como la transición ecológica, la digitalización, el envejecimiento, la contaminación, la despoblación, y los retos biosanitarios y de salud pública, así como las tecnologías industriales en las que la Comunidad de Madrid puede tener una ventaja competitiva.  La identificación de estos retos permitirá diseñar las misiones alrededor de las cuales se organizará la I+D+i de la región. Este grupo de trabajo actuará con transparencia, pluralidad, diversidad e independencia, y tendrá representantes de la comunidad científica y de la sociedad civil, asegurando así la participación ciudadana."
949,"Promoveremos la creación de una Farmacéutica Pública dentro de nuestro plan de buscar modelos alternativos de innovación que garanticen la cobertura y el acceso universal a medicamentos seguros, asequibles y de calidad. Nuestro objetivo es evitar que el desarrollo de medicamentos dependa sólo de las patentes o de la propiedad exclusiva como incentivos a la investigación y modelo de negocio, y orientarlo hacia las necesidades reales de la ciudadanía."
950,Impulsaremos la Estrategia Regional de Inteligencia Artificial para que nuestra región lidere la investigación en generación de conocimiento y aplicaciones relacionadas con la inteligencia artificial tanto a nivel nacional como internacional. De esta manera aprovecharemos la amplia experiencia que tienen muchos grupos de investigación de nuestra región.
951,"Crearemos un plan específico para la renovación de infraestructuras científico-técnicas, utilizadas tanto en ciencias experimentales como en computación, y la creación de otras nuevas en las universidades e instituciones públicas madrileñas."
952,Fomentaremos la articulación de campus de innovación científica situados principalmente en el sur y el este de Madrid que lideren la transición ecológica de nuestra comunidad autónoma y que impulsen un nuevo modelo productivo en estas regiones históricamente olvidadas por las administraciones y favorezcan el reequilibrio socio-territorial para conseguir una comunidad más justa.
953,"Aplicaremos incentivos económicos para repatriar la inteligencia que supongan el regreso de profesionales españoles de reconocida valía en el campo de las nuevas tecnologías y con un compromiso formal y concreto de adaptación, uso o generación de nuevas tecnologías por parte de la empresa que los contrate."
954,"Fomentaremos tanto la formación del personal que trabaje en el sistema de I+D+i como la divulgación científica entre la ciudadanía a través de la Agencia Madrileña de I+D+i para evitar la promoción de creencias negacionistas y el uso de las pseudociencias, especialmente aquellas que puedan afectar a la salud pública. Además, se incluirá la perspectiva de género en todas las actividades de formación para erradicar los escenarios de desigualdad y machismo en el ámbito de la ciencia."
955,"Crearemos una oficina administrativa pública dentro de la Agencia Madrileña de I+D+i en la que el personal científico pueda delegar algunas de las labores burocráticas existentes asociadas a sus proyectos, por ejemplo, compras y contrataciones. Además, esta oficina también llevará a cabo tareas de asesoramiento y formación en actividades relacionadas con la captación de fondos nacionales y europeos, y en la preparación y gestión de proyectos."
956,"Ejecutaremos estrategias que permitan la estancia de estudiantes de secundaria y bachiller, especialmente provenientes de centros educativos situados en regiones con una mayor brecha educativa, en centros de investigación públicos y privados, facilitando su vínculo con el sistema madrileño de Ciencia e Innovación. Incentivaremos la participación de las niñas en este programa de estancias."
957,"Fomentaremos el reconocimiento de las carreras profesionales dedicadas a la comunicación y a la divulgación científica. Además, aplicaremos incentivos para que haya igualdad de género en la presencia de divulgadores y divulgadoras en los medios de comunicación."
958,"Actualizaremos la Semana de la Ciencia y la Innovación en donde se realizan actos y exposiciones en espacios públicos en colaboración con centros de investigación y empresas a los que puedan acudir colegios, institutos y público general. Dichas actividades pondrán de manifiesto tanto la importancia de los proyectos de innovación con alto grado de aplicación tecnológica y médica, como los proyectos de ciencia básica y fundamental. Además, cambiaremos de fecha este evento para que coincida con la semana del 11 de febrero (Día Internacional de la Mujer y la Niña en la Ciencia) con el objetivo de dar una mayor visibilidad a la mujer científica e incentivar más la participación de las niñas."
959,"Fomentaremos la colaboración con las universidades madrileñas para la transferencia tecnológica de conocimiento propiciando que los actores implicados, OTRIS, parques tecnológicos, vicerrectorados y OPIS adopten un enfoque integral en cada universidad y transversal en todo el sistema."
960,"Crearemos una oficina de asesoramiento científico en la Asamblea de Madrid, paritaria en género y con financiación estable, con objeto de asesorar con criterios científicos a los grupos políticos y sus miembros elaborando los informes precisos sobre propuestas e iniciativas parlamentarias y del ejecutivo."
961,"Desarrollaremos instrumentos normativos para regular el aprovechamiento y la producción de datos por parte de los consumidores para fines de utilidad pública, diseñando una normativa que posibilite el uso público en interés general de este nuevo recurso gestionado en la actualidad sólo por plataformas privadas."
962,Una Comunidad más libre
963,Juventud
964,"Las personas jóvenes han sido unas de las grandes olvidadas por los gobiernos de la Comunidad de Madrid en los últimos años. La imposibilidad de emancipación, el acceso únicamente a trabajos precarios, sin contrato, becas abusivas, las pocas alternativas de ocio y un largo etcétera han sido y siguen siendo una constante en la vida de los y las jóvenes."
965,"A esta dejadez, que viene de lejos, se ha unido la emergencia sanitaria. Si bien las personas jóvenes no han sido de los colectivos más afectados por la COVID-19 en primera persona, aunque sí han tenido que ver cómo afectaba a sus seres queridos y a su propia salud mental, su gran vulnerabilidad socioeconómica los aboca a ser los grandes perdedores de la crisis económica que se une a la sanitaria."
966,"En una Comunidad con una de las tasas de emancipación más bajas de toda España, pero con una de las tasas de temporalidad laboral más altas, no podemos permitir que las personas jóvenes vuelvan a ser los grandes perdedores de la crisis como ya pasó en la crisis 2008."
967,"Desde Más Madrid impulsaremos políticas que aborden los problemas centrales de la juventud, tales como la precariedad, la imposibilidad de tener una vivienda digna o la salud mental, con el objetivo de recuperar las expectativas, las esperanzas y los planes de futuro de una generación entera."
968,"Centros Jóvenes de Atención a la Sexualidad. Crearemos un Centro Joven de Atención a la Sexualidad por cada 100.000 personas jóvenes que servirán como puntos de referencia donde la población joven podrá dirigirse para resolver sus dudas sobre ITS, embarazos, orientación sexual, anticoncepción y demás cuestiones relacionadas con la sexualidad. Estos centros contarán con un equipo multidisciplinar compuesto por personal sanitario y profesionales de la psicología y la sexología."
969,"Ayudas al alquiler para personas menores de 35 años. Pondremos en marcha ayudas al alquiler para personas menores de 35 años. Realizaremos un estudio de funcionamiento de ayudas similares en países de la UE para implementar los mecanismos de control necesarios con el fin de que estas ayudas supongan de verdad una reducción de esfuerzo para el inquilino y no una transferencia de renta hacia los propietarios. Además revisaremos las solicitudes de las 4.124 personas que cumpliendo los requisitos de la convocatoria de ayudas estatales de 2019, se quedaron sin su ayuda por falta de fondos."
970,"Plan de choque contra la precariedad laboral juvenil. Dotaremos de más recursos a la inspección de trabajo con el fin de detectar prácticas laborales abusivas de las que son víctimas las personas jóvenes como los falsos autónomos, contrataciones por menos horas de las que de manera efectiva se realizan, mayor control de las becas no laborales, haciendo especial seguimiento de las contrataciones bonificadas."
971,"Estrategia Madrileña de Juventud. Pondremos en marcha una Estrategia Madrileña de Juventud como forma de garantizar que las políticas que afectan a las personas jóvenes como las de vivienda, empleo, derechos de participación o igualdad se diseñen y ejecuten de manera integral y transversal, con la necesaria implicación de las diferentes administraciones y de la sociedad civil. Para la elaboración de esta Estrategia se contará con asociaciones y colectivos juveniles, especialmente con el Consejo de la Juventud de la Comunidad de Madrid."
972,Incluir al Consejo de la Juventud de la Comunidad de Madrid en el consejo asesor de Radio Televisión Madrid. Modificaremos la Ley 8/2015 de 28 de diciembre de Radio Televisión Madrid para incluir al Consejo de la Juventud de la Comunidad de Madrid con el fin de garantizar que los intereses y demandas de la juventud se vean reflejadas en la programación de la cadena pública.
973,"Mejorar las alternativas de ocio para la juventud Renovaremos el carnet joven convirtiéndolo en una herramienta de promoción de la participación de la juventud y de acceso real a opciones culturales y de ocio, haciendo especial hincapié en alternativa de ocio saludable y en aumentar la oferta cultural y de ocio en las zonas rurales, fomentando así la descentralización."
974,"Compromiso con el Consejo de la Juventud de la Comunidad de Madrid. Garantizaremos la estabilidad del Consejo de la Juventud de la Comunidad de Madrid, asegurando medios materiales, personales y económicos suficientes para su buen funcionamiento, así como teniendo al Consejo como interlocutor prioritario para la puesta en marcha de políticas dirigidas a las personas jóvenes."
975,Infancia y familias
976,Prestación universal por hijo o hija a cargo. Crearemos una prestación por hija o hijo a cargo de 1200 euros anuales hasta los 16 años que comenzará centrándose en las familias de rentas más bajas para ir ampliándose hasta tener carácter universal.
977,"Desarrollaremos un plan de apoyo a las familias, que garantice y refuerce el apoyo a las más vulnerables o con grandes cargas (familias cuidadoras), relacionado con un plan de apoyo a madres y padres jóvenes, donde se desarrollarán ayudas de conciliación, acceso a la vivienda y de empleo para madres y padres jóvenes, y que equipare de manera efectiva los derechos de las familias monoparentales con dos hijos (o con uno con discapacidad), con las familias numerosas."
978,"Promoveremos un acuerdo con agentes sociales del trabajo (sindicatos y patronal) para impulsar financiar desde la Comunidad de Madrid, programas pilotos en empresas y sector público para implantar el derecho al cuidado de nuestras hijas e hijos durante enfermedades comunes, mediante un sistema de bolsas de horas anuales disponibles sin reducción salarial; desde la reincorporación de los progenitores al trabajo tras el nacimiento o adopción/acogimiento, hasta los 16 años. Imitando el modelo sueco, las bolsas de horas anuales están asociadas al menor para enfermedades comunes de corta duración, y pueden ser dispuestas por cualquiera de los progenitores, abuelos o tíos, sin impacto en su salario, con justificación por parte de los servicios de pediatría en paralelo con la receta electrónica, evitando así una sobrecarga de los médicos de primaria y distribuyendo el coste laboral entre la empresa y la administración."
979,Reconocer e incluir a los proyectos de crianza compartida como agentes comunitarios a los que facilitar la obtención de licencias y apoyos institucionales.
980,"Revisaremos el modelo de centro cultural de proximidad, para asegurar que se trata de espacios en los que se ofrecen recursos de interés para todos los miembros de la familia, desde los 6 años hasta la tercera edad, promoviendo así una integración de la actividad cultural compartida dentro del sistema familiar."
981,"Apoyaremos a los Ayuntamientos en la planificación de espacios exteriores de ocio para la franja comprendida entre los 8 y los 12 años, favoreciendo la instalación de elementos que faciliten el patinaje, el parkour… juegos y ocio adaptado a la edad."
982,"Apoyaremos a las iniciativas privadas que fomenten los espacios específicos para niños y niñas en entornos de ocio, como cines, teatros, etc."
983,"Crearemos el CAPI- Canal de participación infantil para la interlocución de los niños y niñas con sus representantes públicos, que canalice la participación de la infancia y permita hacer una valoración y seguimiento de las políticas de infancia y adolescencia ante los diversos poderes públicos"
984,"Desarrollaremos un Plan de Igualdad para las Niñas, una estrategia transversal a todas las políticas públicas que garantice el cumplimiento de los derechos de las niñas en igualdad, en una sociedad que no las discrimina y que lucha para erradicar roles y estereotipos de género que dejan a las niñas en situación de desventaja."
985,"Estableceremos Planes de Formación de toda la comunidad educativa para la convivencia pacífica y la prevención del acoso y ciberacoso. Así, promoveremos la coordinación entre centros de salud y centros escolares para que los profesionales sanitarios puedan transmitir cuando detectan casos de acoso."
986,"Nos aseguraremos de que todos los centros públicos, concertados y privados aplican de forma obligatoria el Protocolo de Intervención frente al Acoso y Ciberacoso, así como el resto de medidas contra la violencia y por una convivencia pacífica promovidas por la Comunidad de Madrid."
987,"Actualizaremos el Plan Familias de la Comunidad de Madrid ampliando su campo de acción más allá de las familias en situaciones de vulnerabilidad, a las que garantizamos la asistencia a sus necesidades, a la totalidad de las familias de la comunidad de Madrid que requieren de una acción transversal y generalizada para facilitar su cotidianidad con más y mejores servicios públicos y más desarrollo de redes comunitarias de apoyo a la crianza."
988,Más cultura
989,"La situación sanitaria que hemos vivido nos ha impulsado a una re-flexión introspectiva y constante sobre lo que somos y a la necesidad de buscar referentes e identidades cercanos y relacionados con las experiencias artísticas. Habitamos un mundo con circunstancias incomparables, impredecibles y complejas. COVID-19 ha supuesto un enorme impacto en nuestra manera de acercarnos, usar y disfrutar de la Cultura, que ha experimentado una enorme pérdida social, económica y comercial en relación con las medidas sanitarias que han modificado nuestras condiciones de distancias interpersonal y nuestra movilidad."
990,"La cultura nos mostró en tiempos de confinamiento, y también ahora de restricciones, que es un bálsamo para la recuperación humana y social ante una crisis de estas dimensiones. El talento y compromiso de sus profesionales han colaborado con la concienciación sobre la pandemia, pero además hemos podido ver músicos, bailarines, artistas visuales, escritores, y un largo etcétera de profesionales del sector disponiendo sus obras al alcance del público de manera accesible. Pero el sector está terriblemente afectado por la epidemia de COVID-19 y como sociedad solo daremos una respuesta global a la crisis si también se canalizan y estructuras ayudas e inversiones a este sector que ha demostrado ser imprescindible."
991,"La población ha buscado y encontrado aliento y esperanza recurriendo a la Cultura, sin embargo quienes más se han visto afectados y afectadas por las consecuencias económicas de la crisis han visto muy mermada su posibilidad de acceso y consumo. Es necesario, por lo tanto, proteger y garantizar el derecho de todos y todas al acceso y a la participación cultural."
992,Ayudas directas para el sector cultural. Ayudas directas para el rescate del sector cultural afectado por las consecuencias económicas de la pandemia de la COVID19. 
993,"Ayudas para equipamientos y proyectos destinadas a gastos estructurales como suministros, proveedores, alquileres, entre otros, que se hayan visto afectados por el cierre o la reducción de ingresos. Las ayudas también se dirigirán a nuevos emprendimientos estratégicos en el sector."
994,"Protocolo de seguridad para la reanudación de la actividad cultural Estableceremos un protocolo autonómico, contando con los sectores implicados, para la recuperación de la actividad de los eventos y espectáculos públicos en la Comunidad de Madrid cumpliendo con las garantías de seguridad sanitaria."
995,"Adaptación de las subvenciones existentes Adaptaremos las subvenciones existentes a las necesidades del sector en el contexto postpandemia y elaboraremos un Plan Estrategico de apoyo al tejido cultural, integrado por mejoras en las subvenciones publicas existentes; nuevas líneas de ayudas, subvenciones plurianuales, por la convocatoria de ayudas permanentes. Impulsaremos proyectos en innovación, sostenibilidad en el contexto del programa europeo Next Generation."
996,"Renta cultural. Pondremos en marcha un programa de renta cultural canalizada a través de bonos u otros mecanismos de financiación destinado a fomentar el acceso a bienes culturales y a la participación cultural de los sectores de la población más golpeados por los efectos económicos de la pandemia de la COVID19, así como a personas en situación de vulnerabilidad y/o exclusión social. Se analizarán sus resultados de cara a su escalabilidad."
997,"Cláusula de protección en contratos artísticos del sector público ante posibles modificaciones a causa del COVID-19. Cláusula específica de resolución en los contratos artísticos públicos que garanticen la protección de los acuerdos alcanzados para la celebración de la actividad ante la posible cancelación o modificación de la misma a causa del COVID-19, con el compromiso del sector público de asumir el consecuente incremento de honorarios artísticos que pueda derivarse de su reprogramación."
998,Propuestas legislativas culturales
999,"Existen cuatro marcos legislativos generales que afectan a la política cultural cuya reforma y modificación lleva anos y anos de retraso. En esta corta legislatura nos comprometemos a presentar proyectos de modificación que, a partir de la participación y el consenso de todos los agentes implicados, se configuren como marcos estables de funcionamiento para la próxima década. Además, una Ley de Cultura y derechos culturales de la Comunidad de Madrid diseñara el contexto general en el que encuadrar las políticas y las practicas culturales en la Comunidad de Madrid."
1000,"Ley de cultura y derechos culturales de la Comunidad de Madrid. Mas allá de inestabilidades y alternativas políticas, es fundamental definir un marco estable de política cultural para la sostenibilidad del tejido cultural y el ejercicio de los derechos culturales de la ciudadanía. Por ello, a falta de una normativa estatal, o como complemento a lo existente, se fija el compromiso de desarrollar una ley autonómica de la cultura con el objetivo de reconocer los derechos culturales de acceso y participación cultural, la diversidad cultural y la protección y garantía los derechos de los trabajadores de la cultura."
1001,"Nueva Ley de Patrimonio Cultural. Proteger y conservar para la posteridad el Patrimonio Histórico es obligación ineludible. La responsabilidad de este legado, como conjunto de bienes de distinta índole que conforman la memoria de una comunidad, es individual y colectiva. Todas las administraciones y todas las personas son competentes en ello. La nueva ley deberá cumplir dos exigencias: por una parte la redacción de un nuevo texto legal único que recoja las directrices emanadas de la sentencia del Tribunal Constitucional respecto a la Ley 3/2013; por otra, las ratificaciones firmadas recientemente por España en materias como la participación de la sociedad en la definición del Patrimonio. El proceso de elaboración será plural, consensuado, transparente e incorporando las exigencias que nuevas realidades patrimoniales: industrial, inmaterial, y memoria histórica, demandan. El Patrimonio cultural mantiene una estrecha relación con el territorio, y en palabras del Consejo de Europa con el European Green Deal, siendo una de las soluciones a los retos que nos plantea en este sentido el mundo actual."
1002,"Nueva ley de Archivos y Patrimonio Documental. Los archivos son unidades garantes de derechos, un servicio de indiscutido prestigio social, susceptible de ser usado por parte de todos los sectores de población de forma homogénea en el territorio madrileño. Es un reto para toda sociedad desarrollar sistemas que permitan recopilar, almacenar, gestionar y difundir las informaciones generadas en los distintos ámbitos. La nueva norma actualizará procedimientos y se enriquecerá con la regulación de los documentos electrónicos. Al mismo tiempo, trabajara para una mayor definición en las diferentes fases de archivo, la incorporación de archivos como los de Administración de Justicia y las cuestiones refrendadas internacionalmente respecto a Derechos Humanos y Archivos. Además precisara con claridad las competencias de los profesionales al cargo de estos documentos así como una definición inequívoca sobre los expurgos."
